,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,0.004149377593360996,0.0016051364365971107,0.007042253521126761,0.0029469548133595285,0.0014814814814814814,0.0006565988181221273,0.030634573304157548,0.0005649717514124294,0.0004847309743092584,0.007042253521126761,0.2555720653789004,0.0,0.0007980845969672786,0.007772020725388601,0.9144792548687553,0.0,0.004012036108324975,0.010238907849829351,0.29980276134122286,0.003629764065335753,0.00528169014084507,0.00857449088960343,0.045168067226890755,0.004273504273504274,0.003579952267303103,0.008620689655172414,0.015102481121898598,0.0035629453681710215,0.003409090909090909,0.004357298474945534,0.007238883143743537,0.002574002574002574
1,1.0,0.001037344398340249,0.0,0.007922535211267605,0.0009823182711198428,0.0014814814814814814,0.0,0.03282275711159737,0.001694915254237288,0.0004847309743092584,0.0035211267605633804,0.12332838038632987,0.0,0.0007980845969672786,0.013816925734024179,0.8992379339542761,0.0,0.0050150451354062184,0.007963594994311717,0.28303747534516766,0.0009074410163339383,0.002640845070422535,0.006430868167202572,0.04411764705882353,0.0010683760683760685,0.00477326968973747,0.007543103448275862,0.017259978425026967,0.0023752969121140144,0.003409090909090909,0.013071895424836602,0.01344364012409514,0.002574002574002574
2,2.0,0.005186721991701245,0.0008025682182985554,0.008802816901408451,0.0,0.0022222222222222222,0.0,0.0262582056892779,0.0,0.0009694619486185168,0.002112676056338028,0.12927191679049035,0.0,0.0015961691939345571,0.006044905008635579,0.8966977138018628,0.0,0.007021063189568706,0.013651877133105802,0.26528599605522685,0.0009074410163339383,0.007922535211267605,0.007502679528403001,0.04831932773109244,0.0010683760683760685,0.002386634844868735,0.01293103448275862,0.011866235167206042,0.0059382422802850355,0.005681818181818182,0.011982570806100218,0.01344364012409514,0.009009009009009009
3,3.0,0.007261410788381743,0.0,0.0044014084507042256,0.0029469548133595285,0.0014814814814814814,0.0013131976362442547,0.029905178701677606,0.0011299435028248588,0.0024236548715462916,0.004225352112676056,0.12109955423476969,0.0007633587786259542,0.0007980845969672786,0.006044905008635579,0.9009314140558848,0.0,0.003009027081243731,0.004550625711035267,0.2692307692307692,0.0018148820326678765,0.0035211267605633804,0.007502679528403001,0.0430672268907563,0.007478632478632479,0.002386634844868735,0.00646551724137931,0.009708737864077669,0.0023752969121140144,0.003409090909090909,0.0054466230936819175,0.01344364012409514,0.001287001287001287
4,4.0,0.005186721991701245,0.0032102728731942215,0.007922535211267605,0.003929273084479371,0.0014814814814814814,0.0026263952724885093,0.028446389496717725,0.0005649717514124294,0.00290838584585555,0.0014084507042253522,0.1151560178306092,0.0,0.0007980845969672786,0.0051813471502590676,0.8941574936494496,0.0,0.00802407221664995,0.009101251422070534,0.25542406311637084,0.0,0.006161971830985915,0.00857449088960343,0.03991596638655462,0.0010683760683760685,0.00477326968973747,0.009698275862068966,0.015102481121898598,0.0059382422802850355,0.006818181818181818,0.008714596949891068,0.01344364012409514,0.007722007722007722
5,5.0,0.001037344398340249,0.0,0.006161971830985915,0.0029469548133595285,0.0007407407407407407,0.0006565988181221273,0.028446389496717725,0.0005649717514124294,0.0009694619486185168,0.007042253521126761,0.12035661218424963,0.0,0.0007980845969672786,0.0069084628670120895,0.890770533446232,0.0,0.006018054162487462,0.004550625711035267,0.2406311637080868,0.0009074410163339383,0.00528169014084507,0.006430868167202572,0.045168067226890755,0.002136752136752137,0.007159904534606206,0.008620689655172414,0.009708737864077669,0.0059382422802850355,0.003409090909090909,0.007625272331154684,0.010341261633919338,0.003861003861003861
6,6.0,0.002074688796680498,0.0,0.006161971830985915,0.0029469548133595285,0.0,0.0,0.032093362509117436,0.0011299435028248588,0.0004847309743092584,0.0007042253521126761,0.11069836552748885,0.0,0.0,0.007772020725388601,0.8772226926333616,0.0,0.007021063189568706,0.009101251422070534,0.2455621301775148,0.0018148820326678765,0.0035211267605633804,0.006430868167202572,0.04201680672268908,0.0010683760683760685,0.002386634844868735,0.005387931034482759,0.020496224379719527,0.0035629453681710215,0.003409090909090909,0.00980392156862745,0.010341261633919338,0.005148005148005148
7,7.0,0.007261410788381743,0.002407704654895666,0.007922535211267605,0.004911591355599214,0.0,0.0006565988181221273,0.029175784099197667,0.0005649717514124294,0.0,0.0035211267605633804,0.11589895988112928,0.0,0.0015961691939345571,0.0051813471502590676,0.8662150719729044,0.0,0.007021063189568706,0.007963594994311717,0.23274161735700197,0.0027223230490018148,0.007042253521126761,0.007502679528403001,0.04726890756302521,0.003205128205128205,0.0059665871121718375,0.009698275862068966,0.012944983818770227,0.0059382422802850355,0.006818181818181818,0.011982570806100218,0.012409513960703205,0.005148005148005148
8,8.0,0.002074688796680498,0.0,0.008802816901408451,0.0,0.0022222222222222222,0.0,0.032093362509117436,0.0005649717514124294,0.0,0.0028169014084507044,0.11441307578008915,0.0,0.0,0.009499136442141624,0.8645215918712955,0.0,0.004012036108324975,0.01478953356086462,0.23964497041420119,0.0009074410163339383,0.006161971830985915,0.00857449088960343,0.046218487394957986,0.003205128205128205,0.003579952267303103,0.004310344827586207,0.014023732470334413,0.0011876484560570072,0.010227272727272727,0.00980392156862745,0.007238883143743537,0.010296010296010296
9,9.0,0.007261410788381743,0.0,0.007042253521126761,0.0009823182711198428,0.0007407407407407407,0.0,0.027716994894237783,0.0022598870056497176,0.0009694619486185168,0.0035211267605633804,0.10772659732540862,0.0,0.0,0.006044905008635579,0.8569009314140559,0.0015735641227380016,0.003009027081243731,0.006825938566552901,0.21203155818540434,0.0,0.002640845070422535,0.00964630225080386,0.04831932773109244,0.0010683760683760685,0.003579952267303103,0.007543103448275862,0.014023732470334413,0.0035629453681710215,0.004545454545454545,0.0054466230936819175,0.008273009307135471,0.006435006435006435
10,10.0,0.001037344398340249,0.0032102728731942215,0.006161971830985915,0.003929273084479371,0.003703703703703704,0.0006565988181221273,0.029905178701677606,0.0005649717514124294,0.0009694619486185168,0.0014084507042253522,0.10698365527488855,0.0,0.0023942537909018356,0.0069084628670120895,0.8281117696867062,0.0,0.0050150451354062184,0.009101251422070534,0.21104536489151873,0.0,0.0035211267605633804,0.0053590568060021436,0.046218487394957986,0.0010683760683760685,0.00477326968973747,0.005387931034482759,0.014023732470334413,0.0035629453681710215,0.003409090909090909,0.006535947712418301,0.011375387797311272,0.002574002574002574
11,11.0,0.002074688796680498,0.0,0.007922535211267605,0.0029469548133595285,0.0007407407407407407,0.0,0.025528811086797956,0.001694915254237288,0.0019389238972370335,0.0028169014084507044,0.11367013372956909,0.0,0.0039904229848363925,0.0069084628670120895,0.8187976291278577,0.0007867820613690008,0.004012036108324975,0.006825938566552901,0.20216962524654833,0.0,0.0044014084507042256,0.011789924973204717,0.0430672268907563,0.004273504273504274,0.0011933174224343676,0.009698275862068966,0.015102481121898598,0.0023752969121140144,0.004545454545454545,0.006535947712418301,0.005170630816959669,0.006435006435006435
12,12.0,0.002074688796680498,0.0,0.00528169014084507,0.0,0.0014814814814814814,0.0006565988181221273,0.02698760029175784,0.0011299435028248588,0.0004847309743092584,0.002112676056338028,0.10846953937592868,0.0,0.0023942537909018356,0.009499136442141624,0.8094834885690093,0.0023603461841070024,0.006018054162487462,0.011376564277588168,0.20019723865877712,0.009074410163339383,0.0044014084507042256,0.006430868167202572,0.04411764705882353,0.004273504273504274,0.00477326968973747,0.011853448275862068,0.011866235167206042,0.011876484560570071,0.004545454545454545,0.0054466230936819175,0.009307135470527405,0.006435006435006435
13,13.0,0.0031120331950207467,0.0,0.00528169014084507,0.0019646365422396855,0.0014814814814814814,0.0,0.02698760029175784,0.0011299435028248588,0.001454192922927775,0.009154929577464789,0.10921248142644874,0.003816793893129771,0.0007980845969672786,0.006044905008635579,0.7950889077053345,0.0,0.004012036108324975,0.011376564277588168,0.20315581854043394,0.0027223230490018148,0.006161971830985915,0.0053590568060021436,0.04201680672268908,0.004273504273504274,0.003579952267303103,0.007543103448275862,0.014023732470334413,0.0059382422802850355,0.007954545454545454,0.007625272331154684,0.008273009307135471,0.018018018018018018
14,14.0,0.002074688796680498,0.0008025682182985554,0.00528169014084507,0.0019646365422396855,0.0007407407407407407,0.0,0.03282275711159737,0.0011299435028248588,0.001454192922927775,0.0028169014084507044,0.10772659732540862,0.0,0.0,0.006044905008635579,0.7933954276037256,0.0,0.004012036108324975,0.009101251422070534,0.19230769230769232,0.0027223230490018148,0.00528169014084507,0.006430868167202572,0.0430672268907563,0.0010683760683760685,0.002386634844868735,0.005387931034482759,0.010787486515641856,0.0023752969121140144,0.011363636363636364,0.004357298474945534,0.014477766287487074,0.006435006435006435
15,15.0,0.004149377593360996,0.0040128410914927765,0.007922535211267605,0.0029469548133595285,0.0022222222222222222,0.0026263952724885093,0.0262582056892779,0.0011299435028248588,0.0,0.0035211267605633804,0.10698365527488855,0.0,0.0007980845969672786,0.007772020725388601,0.7713801862828111,0.0,0.006018054162487462,0.005688282138794084,0.18244575936883628,0.0018148820326678765,0.00528169014084507,0.0053590568060021436,0.038865546218487396,0.003205128205128205,0.0059665871121718375,0.00646551724137931,0.010787486515641856,0.011876484560570071,0.003409090909090909,0.010893246187363835,0.009307135470527405,0.007722007722007722
16,16.0,0.0031120331950207467,0.0,0.00528169014084507,0.0029469548133595285,0.0007407407407407407,0.0013131976362442547,0.027716994894237783,0.0022598870056497176,0.0009694619486185168,0.0014084507042253522,0.09955423476968796,0.0,0.0,0.006044905008635579,0.745977984758679,0.0,0.0050150451354062184,0.006825938566552901,0.1755424063116371,0.0009074410163339383,0.007922535211267605,0.006430868167202572,0.04936974789915966,0.0010683760683760685,0.002386634844868735,0.007543103448275862,0.014023732470334413,0.0011876484560570072,0.005681818181818182,0.011982570806100218,0.011375387797311272,0.005148005148005148
17,17.0,0.002074688796680498,0.0,0.0044014084507042256,0.0029469548133595285,0.0014814814814814814,0.0006565988181221273,0.027716994894237783,0.0011299435028248588,0.0004847309743092584,0.0028169014084507044,0.09361069836552749,0.0,0.0015961691939345571,0.012089810017271158,0.7341236240474175,0.0,0.007021063189568706,0.012514220705346985,0.17258382642998027,0.0,0.0035211267605633804,0.011789924973204717,0.04096638655462185,0.005341880341880342,0.002386634844868735,0.009698275862068966,0.011866235167206042,0.004750593824228029,0.005681818181818182,0.008714596949891068,0.009307135470527405,0.015444015444015444
18,18.0,0.0031120331950207467,0.0,0.006161971830985915,0.0029469548133595285,0.003703703703703704,0.0,0.030634573304157548,0.0011299435028248588,0.001454192922927775,0.004225352112676056,0.10475482912332838,0.0,0.0007980845969672786,0.008635578583765112,0.7129551227773073,0.0,0.0020060180541624875,0.007963594994311717,0.1794871794871795,0.0,0.006161971830985915,0.007502679528403001,0.045168067226890755,0.003205128205128205,0.00954653937947494,0.00646551724137931,0.010787486515641856,0.007125890736342043,0.004545454545454545,0.007625272331154684,0.007238883143743537,0.01287001287001287
19,19.0,0.0031120331950207467,0.0,0.006161971830985915,0.0,0.0007407407407407407,0.0,0.029175784099197667,0.0,0.0004847309743092584,0.0014084507042253522,0.09583952451708767,0.0,0.0015961691939345571,0.009499136442141624,0.6968670618120237,0.0,0.003009027081243731,0.010238907849829351,0.17455621301775148,0.0,0.006161971830985915,0.00857449088960343,0.04831932773109244,0.002136752136752137,0.007159904534606206,0.005387931034482759,0.009708737864077669,0.007125890736342043,0.0022727272727272726,0.004357298474945534,0.0062047569803516025,0.007722007722007722
