,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,18.0,7.0,82.0,8.0,13.0,16.0,1065.0,8.0,19.0,33.0,1322.0,3.0,16.0,33.0,126.0,3.0,25.0,33.0,86.0,8.0,29.0,39.0,57.0,15.0,18.0,32.0,39.0,16.0,25.0,30.0,35.0,18.0
1,18.0,10.0,87.0,6.0,14.0,14.0,564.0,6.0,9.0,29.0,1017.0,3.0,14.0,17.0,104.0,0.0,14.0,32.0,60.0,11.0,19.0,32.0,40.0,27.0,10.0,5.0,32.0,10.0,26.0,57.0,55.0,26.0
2,21.0,10.0,99.0,16.0,23.0,26.0,562.0,14.0,22.0,43.0,1009.0,7.0,23.0,35.0,121.0,9.0,28.0,32.0,87.0,12.0,26.0,39.0,55.0,17.0,16.0,30.0,43.0,20.0,17.0,36.0,41.0,18.0
3,13.0,6.0,85.0,19.0,12.0,15.0,539.0,9.0,20.0,30.0,985.0,4.0,19.0,32.0,120.0,3.0,21.0,31.0,86.0,8.0,30.0,39.0,59.0,18.0,17.0,32.0,40.0,18.0,19.0,35.0,45.0,18.0
4,13.0,4.0,90.0,7.0,13.0,18.0,527.0,6.0,16.0,34.0,951.0,2.0,16.0,37.0,114.0,4.0,23.0,35.0,93.0,10.0,29.0,33.0,58.0,18.0,23.0,29.0,43.0,21.0,29.0,26.0,36.0,18.0
5,11.0,6.0,90.0,6.0,17.0,14.0,492.0,10.0,22.0,32.0,928.0,7.0,21.0,34.0,126.0,2.0,21.0,33.0,88.0,9.0,26.0,32.0,52.0,18.0,18.0,35.0,46.0,16.0,25.0,29.0,36.0,16.0
6,15.0,4.0,88.0,7.0,13.0,14.0,492.0,5.0,17.0,36.0,909.0,7.0,16.0,35.0,115.0,3.0,29.0,33.0,89.0,10.0,26.0,41.0,58.0,21.0,19.0,32.0,39.0,19.0,30.0,30.0,42.0,19.0
7,16.0,5.0,87.0,5.0,15.0,12.0,475.0,6.0,20.0,36.0,888.0,2.0,14.0,33.0,115.0,3.0,22.0,31.0,82.0,8.0,22.0,36.0,56.0,21.0,16.0,31.0,41.0,20.0,19.0,29.0,43.0,22.0
8,14.0,3.0,92.0,10.0,14.0,11.0,446.0,5.0,15.0,30.0,856.0,1.0,15.0,37.0,120.0,1.0,20.0,33.0,87.0,8.0,22.0,30.0,60.0,18.0,15.0,27.0,44.0,19.0,21.0,31.0,33.0,24.0
9,11.0,6.0,90.0,6.0,13.0,16.0,450.0,11.0,18.0,39.0,834.0,6.0,19.0,38.0,120.0,3.0,23.0,31.0,87.0,8.0,29.0,40.0,57.0,18.0,21.0,34.0,42.0,17.0,24.0,36.0,40.0,24.0
10,14.0,12.0,95.0,8.0,13.0,18.0,424.0,10.0,20.0,38.0,809.0,5.0,18.0,32.0,127.0,3.0,28.0,30.0,89.0,9.0,26.0,36.0,60.0,22.0,19.0,27.0,42.0,18.0,22.0,27.0,38.0,21.0
11,17.0,6.0,88.0,7.0,14.0,13.0,413.0,6.0,19.0,32.0,792.0,1.0,17.0,41.0,121.0,3.0,25.0,29.0,92.0,9.0,27.0,33.0,60.0,18.0,17.0,31.0,44.0,17.0,17.0,29.0,34.0,19.0
12,13.0,6.0,84.0,5.0,13.0,11.0,404.0,5.0,17.0,37.0,757.0,2.0,15.0,36.0,116.0,4.0,29.0,28.0,85.0,11.0,25.0,32.0,61.0,18.0,18.0,28.0,46.0,19.0,18.0,29.0,35.0,18.0
13,11.0,11.0,94.0,10.0,12.0,14.0,384.0,7.0,20.0,36.0,726.0,3.0,15.0,36.0,120.0,3.0,20.0,38.0,82.0,10.0,23.0,32.0,55.0,22.0,16.0,27.0,42.0,16.0,21.0,30.0,47.0,19.0
14,11.0,5.0,92.0,7.0,14.0,12.0,366.0,7.0,22.0,41.0,694.0,7.0,12.0,35.0,119.0,8.0,23.0,37.0,80.0,12.0,25.0,32.0,53.0,17.0,20.0,27.0,42.0,18.0,23.0,31.0,36.0,18.0
15,12.0,6.0,96.0,7.0,12.0,14.0,357.0,8.0,19.0,34.0,672.0,1.0,19.0,33.0,122.0,5.0,21.0,31.0,83.0,9.0,24.0,39.0,53.0,15.0,15.0,29.0,43.0,18.0,19.0,30.0,37.0,18.0
