,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,0.006224066390041493,0.0,0.002640845070422535,0.0,0.002962962962962963,0.0006565988181221273,0.037199124726477024,0.0022598870056497176,0.0009694619486185168,0.0035211267605633804,0.3075780089153046,0.0007633587786259542,0.0,0.0069084628670120895,0.9805249788314987,0.0,0.004012036108324975,0.013651877133105802,0.2485207100591716,0.0027223230490018148,0.0044014084507042256,0.00964630225080386,0.0430672268907563,0.002136752136752137,0.00477326968973747,0.00646551724137931,0.012944983818770227,0.004750593824228029,0.0022727272727272726,0.006535947712418301,0.007238883143743537,0.003861003861003861
1,1.0,0.0031120331950207467,0.0,0.00528169014084507,0.0009823182711198428,0.0044444444444444444,0.0,0.030634573304157548,0.0022598870056497176,0.001454192922927775,0.004929577464788733,0.13075780089153047,0.0,0.0007980845969672786,0.006044905008635579,0.8856900931414056,0.0,0.0020060180541624875,0.007963594994311717,0.2357001972386588,0.0009074410163339383,0.007042253521126761,0.007502679528403001,0.03991596638655462,0.004273504273504274,0.00477326968973747,0.008620689655172414,0.016181229773462782,0.004750593824228029,0.006818181818181818,0.006535947712418301,0.008273009307135471,0.023166023166023165
2,2.0,0.001037344398340249,0.0,0.00528169014084507,0.0009823182711198428,0.0014814814814814814,0.0,0.03282275711159737,0.0005649717514124294,0.0004847309743092584,0.008450704225352112,0.1337295690936107,0.0,0.0,0.009499136442141624,0.8873835732430144,0.0007867820613690008,0.004012036108324975,0.013651877133105802,0.23471400394477318,0.0,0.0044014084507042256,0.0053590568060021436,0.04411764705882353,0.0,0.003579952267303103,0.007543103448275862,0.009708737864077669,0.0011876484560570072,0.014772727272727272,0.008714596949891068,0.008273009307135471,0.010296010296010296
3,3.0,0.002074688796680498,0.0,0.008802816901408451,0.0009823182711198428,0.0014814814814814814,0.001969796454366382,0.03282275711159737,0.0,0.0009694619486185168,0.0014084507042253522,0.12035661218424963,0.0,0.0015961691939345571,0.009499136442141624,0.8797629127857748,0.0,0.006018054162487462,0.007963594994311717,0.22090729783037474,0.0,0.0044014084507042256,0.004287245444801715,0.037815126050420166,0.002136752136752137,0.0011933174224343676,0.004310344827586207,0.015102481121898598,0.0011876484560570072,0.0022727272727272726,0.0054466230936819175,0.012409513960703205,0.001287001287001287
4,4.0,0.0031120331950207467,0.0,0.007042253521126761,0.0,0.0007407407407407407,0.0,0.029905178701677606,0.0011299435028248588,0.001454192922927775,0.002112676056338028,0.12332838038632987,0.0,0.0023942537909018356,0.007772020725388601,0.8814563928873835,0.0,0.0050150451354062184,0.010238907849829351,0.21301775147928995,0.004537205081669692,0.007042253521126761,0.007502679528403001,0.04201680672268908,0.003205128205128205,0.0011933174224343676,0.005387931034482759,0.011866235167206042,0.0023752969121140144,0.003409090909090909,0.006535947712418301,0.008273009307135471,0.001287001287001287
5,5.0,0.001037344398340249,0.0,0.007042253521126761,0.0029469548133595285,0.0022222222222222222,0.0006565988181221273,0.034281546316557256,0.004519774011299435,0.0004847309743092584,0.0035211267605633804,0.11589895988112928,0.0,0.0023942537909018356,0.006044905008635579,0.8518204911092294,0.004720692368214005,0.0050150451354062184,0.009101251422070534,0.20710059171597633,0.0,0.00528169014084507,0.006430868167202572,0.04201680672268908,0.0010683760683760685,0.002386634844868735,0.004310344827586207,0.010787486515641856,0.0023752969121140144,0.010227272727272727,0.011982570806100218,0.009307135470527405,0.003861003861003861
6,6.0,0.001037344398340249,0.0032102728731942215,0.006161971830985915,0.0009823182711198428,0.0022222222222222222,0.0006565988181221273,0.029905178701677606,0.001694915254237288,0.001454192922927775,0.0014084507042253522,0.11589895988112928,0.0,0.0,0.0051813471502590676,0.8441998306519899,0.0,0.004012036108324975,0.010238907849829351,0.20414201183431951,0.0009074410163339383,0.01056338028169014,0.0053590568060021436,0.04936974789915966,0.004273504273504274,0.003579952267303103,0.009698275862068966,0.011866235167206042,0.004750593824228029,0.0022727272727272726,0.004357298474945534,0.007238883143743537,0.002574002574002574
7,7.0,0.004149377593360996,0.0,0.006161971830985915,0.0029469548133595285,0.003703703703703704,0.0,0.031363967906637494,0.001694915254237288,0.0004847309743092584,0.008450704225352112,0.12332838038632987,0.0,0.0015961691939345571,0.004317789291882556,0.8238780694326842,0.0007867820613690008,0.003009027081243731,0.006825938566552901,0.19723865877712032,0.0,0.0035211267605633804,0.0053590568060021436,0.046218487394957986,0.004273504273504274,0.0011933174224343676,0.009698275862068966,0.015102481121898598,0.0059382422802850355,0.020454545454545454,0.010893246187363835,0.010341261633919338,0.007722007722007722
8,8.0,0.001037344398340249,0.0008025682182985554,0.006161971830985915,0.0,0.0014814814814814814,0.0,0.025528811086797956,0.0011299435028248588,0.00290838584585555,0.005633802816901409,0.11664190193164933,0.0022900763358778627,0.0039904229848363925,0.01468048359240069,0.8204911092294666,0.0,0.004012036108324975,0.006825938566552901,0.1873767258382643,0.0,0.0035211267605633804,0.007502679528403001,0.04411764705882353,0.0010683760683760685,0.003579952267303103,0.010775862068965518,0.015102481121898598,0.0035629453681710215,0.004545454545454545,0.00980392156862745,0.009307135470527405,0.002574002574002574
9,9.0,0.0031120331950207467,0.0,0.006161971830985915,0.0019646365422396855,0.0014814814814814814,0.0026263952724885093,0.0262582056892779,0.0022598870056497176,0.0004847309743092584,0.0028169014084507044,0.12184249628528974,0.0,0.0023942537909018356,0.009499136442141624,0.8204911092294666,0.0007867820613690008,0.0020060180541624875,0.012514220705346985,0.1844181459566075,0.0,0.007042253521126761,0.011789924973204717,0.045168067226890755,0.002136752136752137,0.003579952267303103,0.007543103448275862,0.011866235167206042,0.0035629453681710215,0.007954545454545454,0.010893246187363835,0.010341261633919338,0.009009009009009009
