,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,4.0,2.0,8.0,3.0,2.0,1.0,42.0,1.0,1.0,10.0,344.0,0.0,1.0,9.0,1080.0,0.0,4.0,9.0,304.0,4.0,6.0,8.0,43.0,4.0,3.0,8.0,14.0,3.0,3.0,4.0,7.0,2.0
1,1.0,0.0,9.0,1.0,2.0,0.0,45.0,3.0,1.0,5.0,166.0,0.0,1.0,16.0,1062.0,0.0,5.0,7.0,287.0,1.0,3.0,6.0,42.0,1.0,4.0,7.0,16.0,2.0,3.0,12.0,13.0,2.0
2,5.0,1.0,10.0,0.0,3.0,0.0,36.0,0.0,2.0,3.0,174.0,0.0,2.0,7.0,1059.0,0.0,7.0,12.0,269.0,1.0,9.0,7.0,46.0,1.0,2.0,12.0,11.0,5.0,5.0,11.0,13.0,7.0
3,7.0,0.0,5.0,3.0,2.0,2.0,41.0,2.0,5.0,6.0,163.0,1.0,1.0,7.0,1064.0,0.0,3.0,4.0,273.0,2.0,4.0,7.0,41.0,7.0,2.0,6.0,9.0,2.0,3.0,5.0,13.0,1.0
4,5.0,4.0,9.0,4.0,2.0,4.0,39.0,1.0,6.0,2.0,155.0,0.0,1.0,6.0,1056.0,0.0,8.0,8.0,259.0,0.0,7.0,8.0,38.0,1.0,4.0,9.0,14.0,5.0,6.0,8.0,13.0,6.0
5,1.0,0.0,7.0,3.0,1.0,1.0,39.0,1.0,2.0,10.0,162.0,0.0,1.0,8.0,1052.0,0.0,6.0,4.0,244.0,1.0,6.0,6.0,43.0,2.0,6.0,8.0,9.0,5.0,3.0,7.0,10.0,3.0
6,2.0,0.0,7.0,3.0,0.0,0.0,44.0,2.0,1.0,1.0,149.0,0.0,0.0,9.0,1036.0,0.0,7.0,8.0,249.0,2.0,4.0,6.0,40.0,1.0,2.0,5.0,19.0,3.0,3.0,9.0,10.0,4.0
7,7.0,3.0,9.0,5.0,0.0,1.0,40.0,1.0,0.0,5.0,156.0,0.0,2.0,6.0,1023.0,0.0,7.0,7.0,236.0,3.0,8.0,7.0,45.0,3.0,5.0,9.0,12.0,5.0,6.0,11.0,12.0,4.0
8,2.0,0.0,10.0,0.0,3.0,0.0,44.0,1.0,0.0,4.0,154.0,0.0,0.0,11.0,1021.0,0.0,4.0,13.0,243.0,1.0,7.0,8.0,44.0,3.0,3.0,4.0,13.0,1.0,9.0,9.0,7.0,8.0
9,7.0,0.0,8.0,1.0,1.0,0.0,38.0,4.0,2.0,5.0,145.0,0.0,0.0,7.0,1012.0,2.0,3.0,6.0,215.0,0.0,3.0,9.0,46.0,1.0,3.0,7.0,13.0,3.0,4.0,5.0,8.0,5.0
