,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,1.0,0.0,3.0,7.0,2.0,4.0,2.0,2.0,2.0,7.0,6.0,2.0,2.0,10.0,6.0,1.0,7.0,6.0,28.0,2.0,10.0,10.0,91.0,6.0,5.0,17.0,897.0,16.0,9.0,39.0,369.0,17.0
1,6.0,0.0,0.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,6.0,4.0,3.0,6.0,5.0,0.0,3.0,11.0,25.0,1.0,6.0,10.0,96.0,6.0,5.0,14.0,886.0,19.0,11.0,50.0,369.0,19.0
2,3.0,0.0,3.0,6.0,3.0,0.0,1.0,3.0,6.0,2.0,1.0,2.0,1.0,7.0,7.0,4.0,4.0,6.0,26.0,1.0,7.0,7.0,90.0,4.0,6.0,15.0,891.0,15.0,12.0,40.0,356.0,20.0
3,3.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,2.0,6.0,1.0,1.0,6.0,10.0,0.0,3.0,8.0,25.0,1.0,7.0,9.0,94.0,5.0,6.0,14.0,899.0,13.0,12.0,41.0,356.0,21.0
4,6.0,0.0,1.0,3.0,3.0,0.0,1.0,4.0,1.0,2.0,1.0,3.0,0.0,5.0,6.0,0.0,7.0,6.0,27.0,2.0,10.0,8.0,90.0,6.0,4.0,17.0,894.0,14.0,15.0,41.0,352.0,19.0
5,8.0,0.0,0.0,3.0,4.0,0.0,0.0,7.0,6.0,6.0,2.0,0.0,1.0,7.0,6.0,0.0,3.0,6.0,31.0,1.0,8.0,9.0,91.0,6.0,5.0,15.0,885.0,18.0,13.0,45.0,351.0,23.0
6,2.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,0.0,2.0,8.0,5.0,0.0,4.0,7.0,25.0,6.0,10.0,9.0,88.0,6.0,5.0,16.0,893.0,16.0,16.0,40.0,342.0,19.0
7,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,6.0,5.0,0.0,8.0,6.0,25.0,2.0,10.0,9.0,86.0,7.0,9.0,18.0,893.0,19.0,14.0,40.0,339.0,24.0
8,1.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,6.0,5.0,5.0,0.0,8.0,5.0,30.0,1.0,7.0,9.0,90.0,6.0,5.0,15.0,889.0,15.0,11.0,44.0,343.0,21.0
9,2.0,0.0,0.0,7.0,1.0,4.0,1.0,1.0,2.0,0.0,5.0,0.0,4.0,3.0,7.0,0.0,7.0,7.0,26.0,4.0,5.0,14.0,93.0,10.0,5.0,19.0,903.0,10.0,10.0,41.0,332.0,20.0
10,1.0,0.0,5.0,2.0,4.0,0.0,1.0,3.0,6.0,0.0,4.0,0.0,4.0,5.0,5.0,2.0,8.0,8.0,24.0,7.0,9.0,11.0,92.0,5.0,4.0,17.0,899.0,12.0,9.0,41.0,336.0,17.0
11,2.0,0.0,0.0,8.0,1.0,4.0,1.0,7.0,4.0,1.0,3.0,0.0,6.0,3.0,6.0,0.0,9.0,7.0,26.0,2.0,5.0,13.0,88.0,4.0,3.0,20.0,897.0,18.0,11.0,46.0,329.0,18.0
12,2.0,0.0,1.0,1.0,3.0,0.0,0.0,7.0,2.0,1.0,0.0,3.0,0.0,10.0,6.0,1.0,3.0,7.0,30.0,6.0,4.0,13.0,91.0,9.0,5.0,18.0,895.0,13.0,8.0,45.0,322.0,16.0
13,4.0,3.0,1.0,2.0,6.0,0.0,0.0,3.0,3.0,6.0,1.0,2.0,1.0,6.0,7.0,0.0,3.0,5.0,28.0,1.0,6.0,10.0,90.0,5.0,9.0,13.0,898.0,12.0,17.0,42.0,320.0,20.0
