,0
0,0.0
1,0.0
2,4.0
3,7.0
4,0.0
5,13.0
6,0.0
7,6.0
8,0.0
9,5.0
10,0.0
11,2.0
12,0.0
13,0.0
14,3.0
15,0.0
16,0.0
17,0.0
18,2.0
19,0.0
20,3.0
21,1.0
22,0.0
23,25.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,2.0
31,0.0
32,155.0
33,0.0
34,6.0
35,0.0
36,3.0
37,0.0
38,0.0
39,3.0
40,3.0
41,106.0
42,0.0
43,12.0
44,0.0
45,2.0
46,0.0
47,0.0
48,4.0
49,2.0
50,227.0
51,0.0
52,11.0
53,0.0
54,2.0
55,0.0
56,0.0
57,5.0
58,0.0
59,40.0
60,0.0
61,6.0
62,0.0
63,5.0
64,0.0
65,1.0
66,6.0
67,0.0
68,15.0
69,0.0
70,9.0
71,0.0
72,5.0
73,0.0
74,2.0
75,7.0
76,0.0
77,6.0
78,0.0
79,7.0
80,0.0
81,2.0
82,0.0
83,16.0
84,0.0
85,0.0
86,4.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,1.0
94,0.0
95,26.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,2.0
103,0.0
104,163.0
105,0.0
106,8.0
107,0.0
108,0.0
109,0.0
110,0.0
111,3.0
112,3.0
113,105.0
114,0.0
115,18.0
116,0.0
117,1.0
118,0.0
119,2.0
120,4.0
121,2.0
122,233.0
123,0.0
124,9.0
125,0.0
126,6.0
127,0.0
128,0.0
129,5.0
130,0.0
131,33.0
132,0.0
133,8.0
134,0.0
135,5.0
136,0.0
137,5.0
138,6.0
139,0.0
140,8.0
141,0.0
142,4.0
143,0.0
144,4.0
145,0.0
146,2.0
147,7.0
148,0.0
149,7.0
150,0.0
151,4.0
152,0.0
153,6.0
154,0.0
155,10.0
156,0.0
157,0.0
158,4.0
159,0.0
160,0.0
161,0.0
162,4.0
163,0.0
164,2.0
165,1.0
166,0.0
167,26.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,2.0
175,0.0
176,162.0
177,0.0
178,10.0
179,0.0
180,1.0
181,0.0
182,1.0
183,3.0
184,3.0
185,113.0
186,0.0
187,11.0
188,0.0
189,2.0
190,0.0
191,0.0
192,4.0
193,2.0
194,234.0
195,0.0
196,11.0
197,0.0
198,3.0
199,0.0
200,0.0
201,5.0
202,0.0
203,36.0
204,0.0
205,17.0
206,0.0
207,3.0
208,0.0
209,3.0
210,6.0
211,0.0
212,9.0
213,0.0
214,17.0
215,0.0
216,2.0
217,0.0
218,2.0
219,7.0
220,0.0
221,6.0
222,0.0
223,5.0
224,0.0
225,4.0
226,0.0
227,2.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,1.0
238,0.0
239,23.0
240,0.0
241,0.0
242,0.0
243,2.0
244,0.0
245,2.0
246,2.0
247,0.0
248,155.0
249,0.0
250,10.0
251,0.0
252,1.0
253,0.0
254,5.0
255,3.0
256,3.0
257,105.0
258,0.0
259,10.0
260,0.0
261,6.0
262,0.0
263,0.0
264,4.0
265,2.0
266,204.0
267,0.0
268,6.0
269,0.0
270,2.0
271,0.0
272,0.0
273,5.0
274,0.0
275,42.0
276,0.0
277,8.0
278,0.0
279,4.0
280,0.0
281,1.0
282,6.0
283,0.0
284,9.0
285,0.0
286,8.0
287,0.0
288,2.0
289,0.0
290,2.0
291,7.0
292,0.0
293,6.0
294,0.0
295,5.0
296,0.0
297,2.0
298,0.0
299,2.0
300,0.0
301,0.0
302,5.0
303,0.0
304,0.0
305,0.0
306,1.0
307,0.0
308,0.0
309,1.0
310,0.0
311,22.0
312,0.0
313,1.0
314,0.0
315,0.0
316,0.0
317,0.0
318,2.0
319,0.0
320,140.0
321,0.0
322,8.0
323,0.0
324,5.0
325,0.0
326,0.0
327,3.0
328,3.0
329,103.0
330,0.0
331,12.0
332,0.0
333,0.0
334,0.0
335,0.0
336,4.0
337,2.0
338,193.0
339,0.0
340,9.0
341,0.0
342,3.0
343,0.0
344,0.0
345,5.0
346,0.0
347,40.0
348,0.0
349,15.0
350,0.0
351,6.0
352,0.0
353,4.0
354,6.0
355,0.0
356,11.0
357,0.0
358,4.0
359,0.0
360,6.0
361,0.0
362,6.0
363,7.0
364,0.0
365,7.0
366,0.0
367,6.0
368,0.0
369,8.0
370,0.0
371,1.0
372,0.0
373,0.0
374,1.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,1.0
382,0.0
383,26.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,2.0
391,0.0
392,149.0
393,0.0
394,5.0
395,0.0
396,1.0
397,0.0
398,0.0
399,3.0
400,3.0
401,90.0
402,0.0
403,9.0
404,0.0
405,2.0
406,0.0
407,0.0
408,4.0
409,2.0
410,198.0
411,0.0
412,5.0
413,0.0
414,2.0
415,0.0
416,1.0
417,5.0
418,0.0
419,41.0
420,0.0
421,8.0
422,0.0
423,4.0
424,0.0
425,1.0
426,6.0
427,0.0
428,13.0
429,0.0
430,6.0
431,0.0
432,3.0
433,0.0
434,2.0
435,7.0
436,0.0
437,9.0
438,0.0
439,7.0
440,0.0
441,3.0
442,0.0
443,4.0
444,0.0
445,0.0
446,1.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,1.0
454,0.0
455,24.0
456,0.0
457,0.0
458,0.0
459,2.0
460,0.0
461,0.0
462,2.0
463,0.0
464,150.0
465,0.0
466,8.0
467,0.0
468,3.0
469,0.0
470,5.0
471,3.0
472,3.0
473,111.0
474,0.0
475,12.0
476,0.0
477,0.0
478,0.0
479,0.0
480,4.0
481,2.0
482,197.0
483,0.0
484,10.0
485,0.0
486,4.0
487,0.0
488,5.0
489,5.0
490,0.0
491,41.0
492,0.0
493,12.0
494,0.0
495,6.0
496,0.0
497,5.0
498,6.0
499,0.0
500,11.0
501,0.0
502,15.0
503,0.0
504,5.0
505,0.0
506,4.0
507,7.0
508,0.0
509,7.0
510,0.0
511,4.0
512,0.0
513,2.0
514,0.0
515,5.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,10.0
523,0.0
524,0.0
525,1.0
526,0.0
527,23.0
528,0.0
529,0.0
530,0.0
531,1.0
532,0.0
533,0.0
534,2.0
535,0.0
536,149.0
537,0.0
538,9.0
539,0.0
540,1.0
541,0.0
542,0.0
543,3.0
544,3.0
545,97.0
546,0.0
547,12.0
548,0.0
549,2.0
550,0.0
551,2.0
552,4.0
553,2.0
554,175.0
555,0.0
556,7.0
557,0.0
558,3.0
559,0.0
560,2.0
561,5.0
562,0.0
563,43.0
564,0.0
565,7.0
566,0.0
567,7.0
568,0.0
569,1.0
570,6.0
571,0.0
