,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,0.0031120331950207467,0.0,0.0,0.0,0.0,0.0,0.0007293946024799417,0.002824858757062147,0.0004847309743092584,0.004929577464788733,0.0237741456166419,0.0,0.0,0.0051813471502590676,0.14055884843353092,0.0,0.0010030090270812437,0.0022753128555176336,0.8974358974358975,0.0,0.002640845070422535,0.003215434083601286,0.657563025210084,0.003205128205128205,0.0011933174224343676,0.008620689655172414,0.036677454153182305,0.0023752969121140144,0.003409090909090909,0.006535947712418301,0.009307135470527405,0.007722007722007722
1,1.0,0.002074688796680498,0.0,0.0,0.0009823182711198428,0.0014814814814814814,0.0,0.005105762217359592,0.0,0.0,0.005633802816901409,0.0237741456166419,0.0,0.0,0.0069084628670120895,0.13209144792548688,0.0007867820613690008,0.0020060180541624875,0.005688282138794084,0.8895463510848126,0.0009074410163339383,0.0035211267605633804,0.004287245444801715,0.39705882352941174,0.0010683760683760685,0.003579952267303103,0.005387931034482759,0.03128371089536138,0.0,0.007954545454545454,0.007625272331154684,0.011375387797311272,0.002574002574002574
2,2.0,0.001037344398340249,0.0,0.0,0.0,0.0,0.0013131976362442547,0.0014587892049598833,0.0005649717514124294,0.00290838584585555,0.005633802816901409,0.029717682020802376,0.0015267175572519084,0.0,0.010362694300518135,0.13463166807790009,0.0,0.004012036108324975,0.005688282138794084,0.8865877712031558,0.0,0.002640845070422535,0.004287245444801715,0.39810924369747897,0.003205128205128205,0.003579952267303103,0.005387931034482759,0.038834951456310676,0.0011876484560570072,0.011363636363636364,0.0054466230936819175,0.023784901758014478,0.003861003861003861
3,3.0,0.0,0.0,0.0,0.0019646365422396855,0.0007407407407407407,0.0006565988181221273,0.002188183807439825,0.0005649717514124294,0.0009694619486185168,0.0035211267605633804,0.0274888558692422,0.0,0.0,0.0069084628670120895,0.13209144792548688,0.0,0.0010030090270812437,0.007963594994311717,0.888560157790927,0.0009074410163339383,0.00528169014084507,0.00857449088960343,0.38340336134453784,0.0010683760683760685,0.0,0.003232758620689655,0.030204962243797196,0.010688836104513063,0.0125,0.0054466230936819175,0.01344364012409514,0.009009009009009009
4,4.0,0.002074688796680498,0.0,0.0008802816901408451,0.0019646365422396855,0.0,0.0,0.0029175784099197666,0.0005649717514124294,0.0,0.004929577464788733,0.02600297176820208,0.0,0.0,0.0069084628670120895,0.12955122777307368,0.0,0.00802407221664995,0.004550625711035267,0.8865877712031558,0.0009074410163339383,0.0035211267605633804,0.003215434083601286,0.3792016806722689,0.007478632478632479,0.00954653937947494,0.004310344827586207,0.03344120819848975,0.0059382422802850355,0.010227272727272727,0.0054466230936819175,0.01344364012409514,0.002574002574002574
5,5.0,0.001037344398340249,0.0,0.0035211267605633804,0.0009823182711198428,0.0,0.0,0.007293946024799417,0.0011299435028248588,0.0,0.004225352112676056,0.029717682020802376,0.0,0.004788507581803671,0.0051813471502590676,0.12362404741744284,0.0015735641227380016,0.003009027081243731,0.006825938566552901,0.8856015779092702,0.0009074410163339383,0.0017605633802816902,0.00964630225080386,0.37710084033613445,0.002136752136752137,0.002386634844868735,0.004310344827586207,0.03344120819848975,0.0011876484560570072,0.005681818181818182,0.007625272331154684,0.011375387797311272,0.002574002574002574
6,6.0,0.007261410788381743,0.0008025682182985554,0.0,0.0029469548133595285,0.0014814814814814814,0.0,0.0014587892049598833,0.0011299435028248588,0.0004847309743092584,0.0035211267605633804,0.02526002971768202,0.0,0.0007980845969672786,0.008635578583765112,0.12362404741744284,0.0,0.006018054162487462,0.005688282138794084,0.8905325443786982,0.0009074410163339383,0.007922535211267605,0.007502679528403001,0.35294117647058826,0.00641025641025641,0.003579952267303103,0.004310344827586207,0.02912621359223301,0.004750593824228029,0.0022727272727272726,0.007625272331154684,0.009307135470527405,0.007722007722007722
7,7.0,0.0,0.0,0.0008802816901408451,0.0019646365422396855,0.0022222222222222222,0.0,0.0036469730123997084,0.0,0.0,0.0035211267605633804,0.02823179791976226,0.0,0.0007980845969672786,0.006044905008635579,0.12531752751905165,0.0,0.004012036108324975,0.0034129692832764505,0.888560157790927,0.0009074410163339383,0.0017605633802816902,0.003215434083601286,0.3592436974789916,0.003205128205128205,0.0011933174224343676,0.007543103448275862,0.032362459546925564,0.00831353919239905,0.003409090909090909,0.006535947712418301,0.012409513960703205,0.01287001287001287
8,8.0,0.0031120331950207467,0.0,0.0017605633802816902,0.007858546168958742,0.0,0.005909389363099146,0.0014587892049598833,0.0005649717514124294,0.0,0.002112676056338028,0.03194650817236255,0.0,0.0007980845969672786,0.0069084628670120895,0.12362404741744284,0.0,0.003009027081243731,0.005688282138794084,0.8964497041420119,0.0027223230490018148,0.002640845070422535,0.006430868167202572,0.34558823529411764,0.002136752136752137,0.003579952267303103,0.007543103448275862,0.032362459546925564,0.013064133016627079,0.011363636363636364,0.00980392156862745,0.011375387797311272,0.005148005148005148
9,9.0,0.0,0.0,0.0008802816901408451,0.0019646365422396855,0.0,0.0,0.0007293946024799417,0.001694915254237288,0.0009694619486185168,0.005633802816901409,0.02600297176820208,0.0030534351145038168,0.0007980845969672786,0.009499136442141624,0.12193056731583404,0.0,0.0020060180541624875,0.006825938566552901,0.8856015779092702,0.0,0.0035211267605633804,0.004287245444801715,0.35084033613445376,0.0010683760683760685,0.0011933174224343676,0.01293103448275862,0.02912621359223301,0.0011876484560570072,0.003409090909090909,0.011982570806100218,0.012409513960703205,0.005148005148005148
