,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,5.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,8.0,20.0,1.0,2.0,10.0,81.0,1.0,2.0,8.0,938.0,1.0,4.0,8.0,889.0,4.0,3.0,9.0,61.0,5.0,6.0,9.0,19.0,9.0
1,2.0,3.0,0.0,4.0,3.0,0.0,2.0,4.0,2.0,7.0,22.0,4.0,2.0,10.0,78.0,3.0,4.0,6.0,900.0,6.0,6.0,7.0,792.0,4.0,3.0,6.0,54.0,9.0,7.0,8.0,17.0,7.0
2,2.0,1.0,0.0,3.0,4.0,2.0,2.0,3.0,1.0,12.0,26.0,1.0,6.0,11.0,82.0,1.0,5.0,8.0,906.0,1.0,6.0,7.0,793.0,5.0,3.0,11.0,52.0,5.0,5.0,10.0,15.0,5.0
3,4.0,1.0,1.0,2.0,7.0,0.0,7.0,8.0,3.0,7.0,27.0,0.0,2.0,10.0,80.0,4.0,4.0,8.0,898.0,4.0,4.0,10.0,775.0,4.0,2.0,9.0,57.0,4.0,6.0,8.0,20.0,4.0
4,5.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,6.0,26.0,0.0,1.0,11.0,83.0,0.0,3.0,10.0,891.0,2.0,4.0,9.0,769.0,3.0,4.0,8.0,56.0,5.0,6.0,8.0,16.0,12.0
5,2.0,1.0,5.0,3.0,2.0,4.0,2.0,3.0,1.0,5.0,20.0,1.0,3.0,14.0,77.0,0.0,4.0,7.0,902.0,1.0,5.0,7.0,764.0,5.0,3.0,7.0,52.0,5.0,5.0,8.0,16.0,7.0
6,2.0,0.0,1.0,4.0,4.0,1.0,7.0,1.0,7.0,7.0,23.0,0.0,2.0,10.0,81.0,0.0,4.0,6.0,892.0,6.0,5.0,7.0,755.0,8.0,3.0,12.0,51.0,5.0,10.0,11.0,14.0,5.0
7,3.0,0.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,6.0,21.0,0.0,1.0,15.0,77.0,1.0,4.0,7.0,886.0,1.0,6.0,7.0,746.0,8.0,4.0,11.0,50.0,4.0,4.0,10.0,19.0,11.0
8,2.0,3.0,0.0,2.0,2.0,5.0,2.0,3.0,1.0,8.0,21.0,1.0,1.0,11.0,77.0,0.0,4.0,12.0,882.0,2.0,5.0,7.0,733.0,8.0,3.0,12.0,51.0,6.0,4.0,13.0,14.0,7.0
9,3.0,0.0,0.0,5.0,2.0,0.0,2.0,6.0,2.0,6.0,24.0,5.0,2.0,13.0,75.0,3.0,4.0,6.0,884.0,3.0,6.0,7.0,727.0,8.0,4.0,7.0,53.0,3.0,11.0,10.0,17.0,5.0
10,2.0,0.0,5.0,3.0,3.0,0.0,2.0,7.0,3.0,6.0,22.0,3.0,1.0,9.0,75.0,1.0,4.0,7.0,876.0,2.0,6.0,7.0,715.0,4.0,4.0,7.0,53.0,10.0,6.0,8.0,13.0,12.0
11,1.0,0.0,1.0,1.0,7.0,1.0,7.0,1.0,6.0,7.0,23.0,0.0,6.0,9.0,77.0,0.0,3.0,8.0,877.0,0.0,9.0,7.0,707.0,3.0,6.0,7.0,54.0,3.0,6.0,9.0,16.0,8.0
