,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,4.0,1.0,7.0,2.0,1.0,2.0,9.0,7.0,0.0,2.0,9.0,26.0,4.0,6.0,8.0,136.0,7.0,3.0,13.0,905.0,17.0,9.0,40.0,221.0,18.0
1,6.0,0.0,1.0,3.0,2.0,0.0,0.0,5.0,2.0,3.0,6.0,0.0,5.0,7.0,6.0,1.0,4.0,7.0,29.0,2.0,5.0,10.0,132.0,4.0,6.0,14.0,907.0,15.0,9.0,37.0,213.0,16.0
2,1.0,0.0,0.0,4.0,3.0,5.0,5.0,2.0,2.0,1.0,5.0,0.0,0.0,7.0,7.0,1.0,3.0,6.0,29.0,3.0,4.0,10.0,131.0,7.0,8.0,16.0,923.0,12.0,13.0,39.0,214.0,24.0
3,2.0,0.0,0.0,8.0,4.0,0.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,6.0,7.0,0.0,9.0,6.0,25.0,4.0,4.0,14.0,138.0,10.0,3.0,13.0,909.0,14.0,9.0,39.0,209.0,23.0
4,1.0,0.0,0.0,3.0,3.0,0.0,5.0,3.0,1.0,1.0,1.0,5.0,1.0,10.0,12.0,0.0,3.0,7.0,28.0,2.0,5.0,11.0,135.0,10.0,3.0,13.0,921.0,10.0,10.0,38.0,209.0,24.0
5,2.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,7.0,7.0,0.0,4.0,5.0,30.0,3.0,4.0,10.0,137.0,5.0,10.0,13.0,915.0,12.0,14.0,34.0,201.0,18.0
6,2.0,0.0,0.0,4.0,2.0,1.0,0.0,5.0,2.0,6.0,4.0,0.0,1.0,7.0,6.0,1.0,3.0,7.0,27.0,1.0,6.0,7.0,133.0,5.0,2.0,15.0,910.0,18.0,11.0,34.0,206.0,17.0
7,3.0,0.0,4.0,2.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,6.0,4.0,6.0,3.0,2.0,6.0,30.0,1.0,6.0,9.0,130.0,7.0,4.0,15.0,910.0,14.0,7.0,35.0,206.0,14.0
8,4.0,0.0,1.0,6.0,2.0,4.0,7.0,2.0,2.0,4.0,0.0,0.0,2.0,7.0,6.0,0.0,3.0,7.0,25.0,8.0,6.0,13.0,144.0,2.0,4.0,16.0,932.0,15.0,5.0,48.0,216.0,21.0
9,5.0,1.0,0.0,6.0,3.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,4.0,4.0,1.0,8.0,8.0,39.0,2.0,6.0,6.0,117.0,10.0,3.0,16.0,921.0,16.0,17.0,24.0,152.0,17.0
10,1.0,4.0,2.0,9.0,3.0,0.0,10.0,9.0,0.0,2.0,2.0,5.0,2.0,6.0,7.0,1.0,2.0,8.0,33.0,3.0,6.0,9.0,135.0,7.0,6.0,13.0,911.0,14.0,10.0,39.0,198.0,20.0
11,7.0,0.0,2.0,5.0,1.0,0.0,1.0,5.0,4.0,2.0,4.0,0.0,6.0,6.0,5.0,6.0,2.0,8.0,30.0,3.0,7.0,8.0,131.0,5.0,10.0,12.0,909.0,13.0,9.0,40.0,198.0,18.0
12,7.0,0.0,1.0,3.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,0.0,2.0,5.0,7.0,1.0,1.0,9.0,30.0,2.0,7.0,8.0,133.0,7.0,5.0,12.0,910.0,14.0,15.0,40.0,199.0,22.0
13,4.0,0.0,5.0,5.0,1.0,0.0,1.0,4.0,2.0,2.0,1.0,0.0,4.0,6.0,5.0,6.0,2.0,11.0,31.0,3.0,6.0,8.0,131.0,5.0,9.0,12.0,911.0,11.0,7.0,38.0,194.0,17.0
