,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,7.0,5.0,2.0,0.0,2.0,0.0,20.0,12.0,0.0,14.0,210.0,0.0,2.0,8.0,884.0,0.0,2.0,8.0,865.0,1.0,5.0,7.0,37.0,2.0,2.0,9.0,13.0,2.0,12.0,6.0,5.0,9.0
1,2.0,0.0,8.0,3.0,3.0,1.0,24.0,6.0,1.0,8.0,171.0,0.0,1.0,12.0,871.0,5.0,2.0,7.0,717.0,0.0,7.0,10.0,39.0,3.0,1.0,4.0,10.0,1.0,3.0,5.0,6.0,3.0
2,3.0,1.0,4.0,0.0,3.0,4.0,28.0,0.0,1.0,8.0,164.0,0.0,1.0,10.0,874.0,0.0,7.0,6.0,729.0,0.0,6.0,6.0,35.0,4.0,4.0,7.0,12.0,4.0,2.0,7.0,6.0,3.0
3,1.0,1.0,1.0,0.0,2.0,0.0,22.0,0.0,0.0,8.0,166.0,0.0,0.0,13.0,877.0,0.0,3.0,6.0,720.0,0.0,3.0,7.0,37.0,1.0,9.0,5.0,12.0,0.0,3.0,10.0,9.0,4.0
4,3.0,0.0,2.0,1.0,1.0,1.0,26.0,0.0,5.0,7.0,153.0,3.0,1.0,10.0,879.0,0.0,8.0,7.0,698.0,2.0,9.0,6.0,37.0,3.0,2.0,6.0,9.0,12.0,6.0,11.0,10.0,3.0
5,4.0,0.0,6.0,0.0,2.0,0.0,30.0,3.0,6.0,7.0,161.0,0.0,1.0,11.0,865.0,4.0,4.0,10.0,700.0,0.0,5.0,7.0,34.0,2.0,4.0,9.0,13.0,9.0,5.0,7.0,13.0,5.0
6,2.0,0.0,2.0,1.0,0.0,1.0,26.0,0.0,1.0,10.0,157.0,0.0,2.0,8.0,872.0,0.0,6.0,12.0,680.0,1.0,7.0,8.0,38.0,3.0,5.0,8.0,13.0,3.0,2.0,12.0,16.0,2.0
7,1.0,0.0,2.0,2.0,1.0,3.0,24.0,0.0,4.0,11.0,158.0,4.0,0.0,8.0,867.0,0.0,3.0,6.0,675.0,0.0,6.0,7.0,40.0,4.0,0.0,5.0,15.0,2.0,3.0,4.0,7.0,2.0
8,2.0,5.0,5.0,1.0,0.0,1.0,25.0,0.0,0.0,8.0,157.0,0.0,2.0,15.0,862.0,0.0,2.0,12.0,680.0,0.0,3.0,7.0,38.0,1.0,4.0,7.0,17.0,6.0,3.0,4.0,5.0,1.0
9,0.0,0.0,6.0,6.0,0.0,1.0,24.0,4.0,2.0,11.0,152.0,4.0,0.0,9.0,876.0,0.0,5.0,8.0,642.0,0.0,4.0,8.0,38.0,1.0,1.0,5.0,8.0,1.0,8.0,4.0,14.0,5.0
10,3.0,0.0,1.0,1.0,4.0,1.0,29.0,2.0,5.0,9.0,146.0,0.0,0.0,10.0,874.0,0.0,3.0,10.0,637.0,2.0,5.0,9.0,41.0,4.0,4.0,4.0,9.0,4.0,5.0,5.0,6.0,7.0
11,0.0,0.0,3.0,0.0,0.0,0.0,27.0,1.0,0.0,9.0,144.0,0.0,1.0,12.0,860.0,0.0,4.0,14.0,637.0,3.0,4.0,10.0,36.0,4.0,1.0,7.0,13.0,1.0,6.0,5.0,12.0,1.0
12,0.0,0.0,3.0,0.0,1.0,1.0,27.0,3.0,0.0,12.0,152.0,1.0,2.0,9.0,851.0,6.0,2.0,10.0,619.0,0.0,4.0,8.0,40.0,3.0,2.0,8.0,11.0,3.0,3.0,7.0,7.0,1.0
