,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,1.0,1.0,2.0,2.0,0.0,3.0,4.0,1.0,3.0,8.0,79.0,0.0,1.0,18.0,738.0,0.0,4.0,10.0,924.0,2.0,7.0,8.0,67.0,4.0,3.0,7.0,18.0,5.0,5.0,13.0,9.0,3.0
1,1.0,1.0,2.0,1.0,0.0,2.0,7.0,1.0,2.0,13.0,69.0,0.0,0.0,14.0,720.0,0.0,2.0,7.0,925.0,3.0,4.0,8.0,70.0,4.0,8.0,7.0,19.0,3.0,4.0,13.0,9.0,2.0
2,2.0,0.0,0.0,1.0,3.0,2.0,9.0,0.0,4.0,12.0,80.0,1.0,0.0,11.0,734.0,0.0,12.0,10.0,928.0,0.0,6.0,9.0,71.0,2.0,3.0,17.0,18.0,4.0,4.0,6.0,9.0,5.0
3,2.0,0.0,0.0,3.0,1.0,0.0,9.0,0.0,2.0,8.0,72.0,0.0,4.0,10.0,707.0,0.0,3.0,7.0,929.0,2.0,7.0,8.0,68.0,3.0,3.0,11.0,22.0,4.0,3.0,9.0,19.0,4.0
4,3.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,10.0,76.0,0.0,0.0,13.0,698.0,0.0,3.0,8.0,921.0,0.0,7.0,9.0,78.0,4.0,4.0,6.0,22.0,3.0,6.0,6.0,12.0,11.0
5,1.0,0.0,0.0,3.0,0.0,4.0,8.0,3.0,1.0,8.0,79.0,0.0,2.0,9.0,694.0,2.0,3.0,8.0,921.0,3.0,8.0,7.0,75.0,4.0,1.0,9.0,15.0,2.0,5.0,13.0,9.0,5.0
6,2.0,0.0,2.0,1.0,1.0,4.0,7.0,1.0,2.0,10.0,74.0,0.0,0.0,18.0,690.0,0.0,9.0,7.0,913.0,0.0,6.0,8.0,73.0,0.0,4.0,8.0,23.0,4.0,8.0,7.0,9.0,1.0
7,1.0,0.0,0.0,5.0,4.0,0.0,5.0,0.0,1.0,10.0,75.0,0.0,0.0,13.0,697.0,0.0,4.0,11.0,912.0,2.0,5.0,7.0,69.0,6.0,1.0,7.0,20.0,3.0,3.0,7.0,13.0,5.0
8,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,14.0,71.0,0.0,0.0,10.0,689.0,0.0,2.0,11.0,916.0,1.0,4.0,12.0,69.0,4.0,1.0,8.0,16.0,7.0,3.0,6.0,12.0,6.0
9,2.0,0.0,0.0,1.0,0.0,0.0,11.0,3.0,3.0,13.0,68.0,1.0,1.0,11.0,679.0,0.0,4.0,9.0,918.0,0.0,8.0,8.0,64.0,2.0,5.0,7.0,24.0,4.0,3.0,6.0,12.0,3.0
10,2.0,0.0,1.0,1.0,0.0,4.0,7.0,2.0,1.0,10.0,73.0,0.0,2.0,13.0,659.0,0.0,7.0,6.0,917.0,3.0,8.0,11.0,67.0,1.0,1.0,5.0,21.0,1.0,3.0,18.0,8.0,3.0
11,8.0,0.0,0.0,5.0,2.0,4.0,8.0,1.0,1.0,6.0,74.0,1.0,0.0,10.0,672.0,0.0,7.0,13.0,909.0,8.0,6.0,10.0,67.0,1.0,1.0,9.0,13.0,4.0,8.0,8.0,11.0,9.0
12,1.0,0.0,1.0,2.0,2.0,0.0,10.0,0.0,1.0,6.0,77.0,0.0,2.0,9.0,664.0,0.0,2.0,11.0,899.0,1.0,5.0,9.0,75.0,3.0,8.0,9.0,19.0,4.0,5.0,6.0,10.0,7.0
13,0.0,0.0,1.0,0.0,3.0,1.0,8.0,0.0,1.0,10.0,69.0,0.0,5.0,13.0,657.0,0.0,11.0,12.0,912.0,0.0,4.0,10.0,62.0,2.0,2.0,6.0,19.0,3.0,4.0,13.0,13.0,7.0
14,0.0,0.0,0.0,4.0,0.0,1.0,6.0,3.0,1.0,10.0,68.0,0.0,1.0,10.0,643.0,0.0,2.0,12.0,915.0,0.0,9.0,8.0,65.0,3.0,0.0,13.0,17.0,4.0,2.0,13.0,10.0,6.0
15,0.0,0.0,0.0,1.0,2.0,1.0,5.0,2.0,2.0,7.0,75.0,0.0,9.0,11.0,625.0,0.0,3.0,8.0,899.0,0.0,4.0,7.0,67.0,3.0,3.0,6.0,18.0,3.0,3.0,4.0,9.0,4.0
16,1.0,0.0,4.0,2.0,4.0,3.0,8.0,0.0,7.0,8.0,64.0,0.0,1.0,12.0,629.0,3.0,2.0,6.0,903.0,0.0,4.0,8.0,72.0,2.0,2.0,6.0,16.0,2.0,5.0,10.0,12.0,5.0
17,4.0,0.0,2.0,1.0,1.0,0.0,10.0,8.0,0.0,11.0,73.0,1.0,0.0,10.0,610.0,1.0,3.0,6.0,889.0,0.0,8.0,9.0,62.0,3.0,4.0,11.0,16.0,2.0,2.0,13.0,10.0,3.0
18,1.0,8.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,8.0,75.0,0.0,0.0,9.0,590.0,0.0,3.0,9.0,885.0,0.0,6.0,7.0,63.0,3.0,1.0,13.0,21.0,2.0,7.0,13.0,10.0,5.0
19,1.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,2.0,7.0,75.0,0.0,1.0,12.0,590.0,0.0,1.0,10.0,883.0,0.0,3.0,6.0,66.0,3.0,7.0,14.0,18.0,3.0,8.0,10.0,9.0,8.0
20,2.0,1.0,3.0,2.0,4.0,1.0,5.0,2.0,2.0,8.0,70.0,0.0,1.0,13.0,582.0,5.0,3.0,8.0,884.0,0.0,6.0,13.0,66.0,3.0,3.0,9.0,20.0,3.0,6.0,15.0,9.0,8.0
21,6.0,1.0,5.0,6.0,2.0,1.0,6.0,1.0,5.0,11.0,70.0,4.0,2.0,17.0,577.0,1.0,5.0,12.0,882.0,1.0,10.0,13.0,66.0,3.0,5.0,13.0,19.0,4.0,6.0,11.0,8.0,8.0
22,2.0,0.0,7.0,2.0,5.0,1.0,11.0,0.0,1.0,12.0,66.0,0.0,0.0,15.0,554.0,0.0,7.0,9.0,890.0,0.0,9.0,8.0,63.0,2.0,8.0,13.0,18.0,2.0,8.0,9.0,13.0,3.0
23,1.0,3.0,3.0,1.0,1.0,3.0,10.0,0.0,0.0,6.0,62.0,0.0,1.0,11.0,541.0,0.0,5.0,9.0,878.0,0.0,7.0,10.0,61.0,1.0,2.0,10.0,22.0,3.0,2.0,6.0,9.0,5.0
24,0.0,0.0,2.0,0.0,2.0,0.0,7.0,1.0,1.0,11.0,70.0,1.0,0.0,13.0,551.0,0.0,4.0,10.0,880.0,1.0,7.0,13.0,69.0,3.0,2.0,9.0,22.0,1.0,4.0,12.0,13.0,5.0
