17.0
18.0
17.0
14.0
17.0
28.0
30.0
28.0
121.0
603.0
210.0
142.0
940.0
907.0
910.0
975.0
868.0
92.0
887.0
490.0
114.0
63.0
50.0
61.0
34.0
22.0
21.0
27.0
24.0
21.0
25.0
27.0
