28.0
30.0
38.0
23.0
91.0
118.0
113.0
126.0
1339.0
1421.0
1322.0
1196.0
1245.0
460.0
1084.0
1138.0
113.0
62.0
106.0
64.0
77.0
37.0
35.0
32.0
23.0
22.0
22.0
16.0
17.0
20.0
24.0
27.0
