,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,6.0,0.0,2.0,4.0,6.0,0.0,6.0,2.0,2.0,6.0,14.0,0.0,4.0,9.0,55.0,0.0,5.0,6.0,601.0,1.0,5.0,6.0,884.0,2.0,9.0,8.0,67.0,3.0,7.0,16.0,18.0,6.0
1,2.0,0.0,1.0,6.0,2.0,2.0,2.0,6.0,2.0,7.0,13.0,1.0,1.0,8.0,49.0,3.0,8.0,5.0,601.0,5.0,4.0,6.0,879.0,7.0,4.0,10.0,64.0,5.0,12.0,9.0,18.0,6.0
2,1.0,3.0,6.0,2.0,1.0,1.0,6.0,2.0,1.0,8.0,13.0,1.0,2.0,10.0,50.0,6.0,3.0,6.0,588.0,2.0,4.0,6.0,885.0,3.0,4.0,7.0,65.0,4.0,7.0,9.0,19.0,3.0
3,2.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,7.0,4.0,14.0,2.0,4.0,11.0,55.0,0.0,4.0,6.0,585.0,1.0,4.0,8.0,872.0,3.0,2.0,12.0,61.0,7.0,10.0,9.0,22.0,7.0
4,3.0,3.0,1.0,2.0,3.0,2.0,2.0,7.0,2.0,8.0,12.0,1.0,1.0,10.0,50.0,1.0,3.0,5.0,580.0,2.0,11.0,5.0,874.0,8.0,4.0,10.0,65.0,5.0,11.0,14.0,19.0,6.0
5,1.0,1.0,5.0,3.0,1.0,1.0,6.0,3.0,1.0,7.0,17.0,1.0,2.0,9.0,49.0,1.0,3.0,7.0,573.0,2.0,9.0,7.0,877.0,2.0,4.0,11.0,69.0,3.0,12.0,15.0,19.0,3.0
6,2.0,0.0,0.0,7.0,2.0,0.0,2.0,2.0,1.0,5.0,12.0,1.0,2.0,6.0,54.0,4.0,4.0,5.0,579.0,2.0,6.0,7.0,872.0,3.0,2.0,12.0,62.0,4.0,3.0,18.0,15.0,8.0
7,3.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,2.0,5.0,13.0,0.0,1.0,9.0,50.0,1.0,3.0,5.0,564.0,3.0,9.0,5.0,872.0,5.0,6.0,11.0,67.0,6.0,6.0,10.0,19.0,6.0
8,1.0,0.0,1.0,6.0,1.0,1.0,4.0,3.0,1.0,7.0,17.0,1.0,4.0,10.0,50.0,0.0,4.0,6.0,565.0,2.0,5.0,7.0,869.0,2.0,5.0,11.0,67.0,3.0,5.0,10.0,17.0,7.0
9,6.0,1.0,1.0,4.0,3.0,4.0,7.0,2.0,3.0,7.0,14.0,0.0,1.0,13.0,50.0,0.0,3.0,8.0,553.0,1.0,3.0,8.0,855.0,6.0,2.0,8.0,67.0,5.0,11.0,9.0,18.0,8.0
10,2.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,7.0,13.0,1.0,1.0,7.0,50.0,3.0,3.0,5.0,557.0,1.0,6.0,9.0,873.0,5.0,5.0,8.0,64.0,4.0,6.0,13.0,18.0,5.0
11,3.0,0.0,1.0,5.0,2.0,0.0,7.0,3.0,1.0,6.0,15.0,0.0,1.0,9.0,55.0,0.0,8.0,6.0,552.0,1.0,5.0,11.0,871.0,3.0,3.0,12.0,64.0,3.0,6.0,9.0,19.0,3.0
