,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,3.0,1.0,0.0,1.0,1.0,7.0,0.0,2.0,3.0,14.0,5.0,0.0,1.0,10.0,30.0,4.0,5.0,6.0,60.0,1.0,8.0,9.0,826.0,3.0,3.0,8.0,619.0,11.0,3.0,13.0,43.0,7.0
1,4.0,0.0,0.0,2.0,10.0,0.0,2.0,2.0,1.0,5.0,7.0,0.0,1.0,11.0,26.0,0.0,3.0,20.0,47.0,1.0,4.0,9.0,680.0,8.0,3.0,9.0,306.0,11.0,8.0,17.0,40.0,8.0
2,2.0,0.0,0.0,2.0,10.0,0.0,2.0,1.0,1.0,3.0,12.0,0.0,1.0,17.0,29.0,0.0,2.0,18.0,44.0,1.0,5.0,7.0,679.0,4.0,2.0,11.0,288.0,10.0,8.0,14.0,39.0,16.0
3,2.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,4.0,3.0,6.0,1.0,8.0,32.0,0.0,5.0,8.0,49.0,1.0,13.0,7.0,688.0,3.0,5.0,11.0,297.0,3.0,16.0,14.0,52.0,7.0
4,4.0,0.0,0.0,4.0,8.0,0.0,9.0,1.0,2.0,6.0,4.0,0.0,1.0,12.0,26.0,0.0,4.0,17.0,46.0,0.0,4.0,9.0,657.0,5.0,3.0,9.0,282.0,7.0,4.0,16.0,36.0,12.0
5,2.0,5.0,0.0,2.0,1.0,4.0,0.0,2.0,2.0,11.0,5.0,0.0,1.0,15.0,27.0,0.0,3.0,6.0,47.0,0.0,3.0,9.0,649.0,4.0,3.0,9.0,275.0,10.0,5.0,16.0,35.0,17.0
6,2.0,3.0,0.0,1.0,2.0,6.0,0.0,2.0,2.0,12.0,4.0,0.0,0.0,14.0,26.0,0.0,3.0,7.0,46.0,2.0,4.0,9.0,642.0,7.0,4.0,9.0,275.0,9.0,6.0,17.0,39.0,8.0
7,2.0,3.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,2.0,5.0,1.0,1.0,10.0,28.0,1.0,5.0,6.0,50.0,1.0,10.0,10.0,651.0,2.0,8.0,11.0,252.0,5.0,4.0,19.0,42.0,5.0
8,2.0,0.0,0.0,6.0,4.0,0.0,2.0,1.0,8.0,2.0,12.0,0.0,1.0,11.0,30.0,0.0,2.0,12.0,42.0,1.0,5.0,18.0,625.0,3.0,2.0,14.0,249.0,6.0,6.0,17.0,38.0,7.0
9,6.0,0.0,6.0,3.0,2.0,0.0,2.0,1.0,1.0,4.0,6.0,0.0,1.0,13.0,28.0,0.0,2.0,7.0,43.0,2.0,5.0,17.0,618.0,2.0,4.0,6.0,240.0,15.0,5.0,17.0,27.0,6.0
