14.0
14.0
12.0
9.0
12.0
32.0
12.0
11.0
20.0
18.0
15.0
15.0
20.0
18.0
19.0
17.0
33.0
52.0
34.0
43.0
133.0
796.0
278.0
219.0
780.0
937.0
920.0
863.0
736.0
148.0
200.0
108.0
