,0
0,0.0
1,0.0
2,16.0
3,0.0
4,27.0
5,0.0
6,11.0
7,0.0
8,4.0
9,3.0
10,0.0
11,74.0
12,0.0
13,31.0
14,0.0
15,1.0
16,0.0
17,6.0
18,4.0
19,0.0
20,144.0
21,0.0
22,20.0
23,0.0
24,10.0
25,0.0
26,13.0
27,5.0
28,1.0
29,51.0
30,0.0
31,19.0
32,0.0
33,12.0
34,0.0
35,8.0
36,6.0
37,0.0
38,53.0
39,0.0
40,12.0
41,0.0
42,6.0
43,0.0
44,7.0
45,7.0
46,0.0
47,16.0
48,0.0
49,12.0
50,0.0
51,7.0
52,0.0
53,6.0
54,0.0
55,0.0
56,6.0
57,0.0
58,13.0
59,0.0
60,0.0
61,0.0
62,5.0
63,1.0
64,0.0
65,1.0
66,0.0
67,7.0
68,0.0
69,0.0
70,0.0
71,7.0
72,2.0
73,0.0
74,8.0
75,0.0
76,10.0
77,0.0
78,2.0
79,0.0
80,1.0
81,3.0
82,0.0
83,13.0
84,0.0
85,4.0
86,0.0
87,0.0
88,0.0
89,0.0
90,4.0
91,0.0
92,17.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,6.0
99,5.0
100,0.0
101,8.0
102,0.0
103,7.0
104,0.0
105,1.0
106,0.0
107,3.0
108,6.0
109,0.0
110,2.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,3.0
117,7.0
118,0.0
119,1.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,2.0
131,0.0
132,5.0
133,0.0
134,3.0
135,1.0
136,0.0
137,0.0
138,0.0
139,1.0
140,0.0
141,2.0
142,0.0
143,0.0
144,2.0
145,0.0
146,10.0
147,0.0
148,20.0
149,0.0
150,4.0
151,0.0
152,0.0
153,3.0
154,0.0
155,117.0
156,0.0
157,20.0
158,0.0
159,4.0
160,0.0
161,1.0
162,4.0
163,4.0
164,183.0
165,0.0
166,17.0
167,0.0
168,2.0
169,0.0
170,7.0
171,5.0
172,4.0
173,117.0
174,0.0
175,17.0
176,0.0
177,8.0
178,0.0
179,16.0
180,6.0
181,0.0
182,74.0
183,0.0
184,17.0
185,0.0
186,10.0
187,0.0
188,9.0
189,7.0
190,0.0
191,24.0
192,0.0
193,11.0
194,0.0
195,11.0
196,0.0
197,8.0
198,0.0
199,0.0
200,6.0
201,0.0
202,20.0
203,0.0
204,2.0
205,0.0
206,8.0
207,1.0
208,0.0
209,9.0
210,0.0
211,20.0
212,0.0
213,7.0
214,0.0
215,11.0
216,2.0
217,0.0
218,27.0
219,0.0
220,40.0
221,0.0
222,12.0
223,0.0
224,2.0
225,3.0
226,0.0
227,88.0
228,0.0
229,27.0
230,0.0
231,6.0
232,0.0
233,4.0
234,4.0
235,2.0
236,208.0
237,0.0
238,18.0
239,0.0
240,8.0
241,0.0
242,4.0
243,5.0
244,1.0
245,166.0
246,0.0
247,9.0
248,0.0
249,10.0
250,0.0
251,4.0
252,6.0
253,0.0
254,33.0
255,0.0
256,6.0
257,0.0
258,1.0
259,0.0
260,1.0
261,7.0
262,0.0
263,3.0
264,0.0
265,8.0
266,0.0
267,3.0
268,0.0
269,9.0
270,0.0
271,0.0
272,0.0
273,0.0
274,5.0
275,0.0
276,0.0
277,0.0
278,2.0
279,1.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,1.0
286,0.0
287,0.0
288,2.0
289,0.0
290,3.0
291,0.0
292,3.0
293,0.0
294,0.0
295,0.0
296,0.0
297,3.0
298,0.0
299,8.0
300,0.0
301,2.0
302,0.0
303,1.0
304,0.0
305,0.0
306,4.0
307,1.0
308,152.0
309,0.0
310,3.0
311,0.0
312,2.0
313,0.0
314,7.0
315,5.0
316,2.0
317,130.0
318,0.0
319,4.0
320,0.0
321,9.0
322,0.0
323,2.0
324,6.0
325,0.0
326,48.0
327,0.0
328,4.0
329,0.0
330,6.0
331,0.0
332,4.0
333,7.0
334,0.0
335,14.0
336,0.0
337,5.0
338,0.0
339,4.0
340,0.0
341,10.0
342,0.0
343,0.0
344,2.0
345,0.0
346,23.0
347,0.0
348,3.0
349,0.0
350,7.0
351,1.0
352,0.0
353,1.0
354,0.0
355,24.0
356,0.0
357,4.0
358,0.0
359,9.0
360,2.0
361,0.0
362,28.0
363,0.0
364,34.0
365,0.0
366,12.0
367,0.0
368,1.0
369,3.0
370,0.0
371,123.0
372,0.0
373,27.0
374,0.0
375,11.0
376,0.0
377,2.0
378,4.0
379,4.0
380,192.0
381,0.0
382,26.0
383,0.0
384,6.0
385,0.0
386,8.0
387,5.0
388,4.0
389,113.0
390,0.0
391,25.0
392,0.0
393,15.0
394,0.0
395,8.0
396,6.0
397,0.0
398,84.0
399,0.0
400,17.0
401,0.0
402,6.0
403,0.0
404,8.0
405,7.0
406,0.0
407,17.0
408,0.0
409,13.0
410,0.0
411,12.0
412,0.0
413,8.0
414,0.0
415,0.0
416,5.0
417,0.0
418,19.0
419,0.0
420,3.0
421,0.0
422,4.0
423,1.0
424,0.0
425,3.0
426,0.0
427,10.0
428,0.0
429,7.0
430,0.0
431,6.0
432,2.0
433,0.0
434,22.0
435,0.0
436,17.0
437,0.0
438,7.0
439,0.0
440,0.0
441,3.0
442,0.0
443,21.0
444,0.0
445,8.0
446,0.0
447,3.0
448,0.0
449,1.0
450,4.0
451,0.0
452,34.0
453,0.0
454,3.0
455,0.0
456,7.0
457,0.0
458,1.0
459,5.0
460,0.0
461,22.0
462,0.0
463,2.0
464,0.0
465,4.0
466,0.0
467,0.0
468,6.0
469,0.0
470,0.0
471,0.0
472,1.0
473,0.0
474,0.0
475,0.0
476,1.0
477,7.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,3.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,1.0
496,0.0
497,0.0
498,0.0
499,2.0
500,0.0
501,0.0
502,0.0
503,1.0
504,2.0
505,0.0
506,6.0
507,0.0
508,12.0
509,0.0
510,3.0
511,0.0
512,0.0
513,3.0
514,0.0
515,86.0
516,0.0
517,15.0
518,0.0
519,3.0
520,0.0
521,0.0
522,4.0
523,4.0
524,183.0
525,0.0
526,18.0
527,0.0
528,3.0
529,0.0
530,4.0
531,5.0
532,4.0
533,118.0
534,0.0
535,18.0
536,0.0
537,8.0
538,0.0
539,8.0
540,6.0
541,0.0
542,89.0
543,0.0
544,14.0
545,0.0
546,6.0
547,0.0
548,6.0
549,7.0
550,0.0
551,21.0
552,0.0
553,11.0
554,0.0
555,6.0
556,0.0
557,7.0
558,0.0
559,0.0
560,4.0
561,0.0
562,27.0
563,0.0
564,1.0
565,0.0
566,12.0
567,1.0
568,0.0
569,10.0
570,0.0
571,17.0
