,0
0,0.0
1,2.0
2,0.0
3,3.0
4,3.0
5,1.0
6,59.0
7,0.0
8,2.0
9,0.0
10,4.0
11,0.0
12,6.0
13,4.0
14,1.0
15,192.0
16,0.0
17,6.0
18,0.0
19,2.0
20,0.0
21,1.0
22,5.0
23,0.0
24,51.0
25,0.0
26,3.0
27,0.0
28,8.0
29,0.0
30,2.0
31,6.0
32,0.0
33,9.0
34,0.0
35,7.0
36,0.0
37,2.0
38,0.0
39,4.0
40,7.0
41,0.0
42,4.0
43,0.0
44,4.0
45,0.0
46,8.0
47,0.0
48,3.0
49,0.0
50,0.0
51,4.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,2.0
58,1.0
59,0.0
60,1.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,3.0
67,2.0
68,0.0
69,14.0
70,0.0
71,1.0
72,0.0
73,2.0
74,0.0
75,5.0
76,3.0
77,0.0
78,54.0
79,0.0
80,1.0
81,0.0
82,1.0
83,0.0
84,3.0
85,4.0
86,0.0
87,232.0
88,0.0
89,4.0
90,0.0
91,6.0
92,0.0
93,1.0
94,5.0
95,0.0
96,27.0
97,0.0
98,4.0
99,0.0
100,2.0
101,0.0
102,5.0
103,6.0
104,0.0
105,7.0
106,0.0
107,3.0
108,0.0
109,1.0
110,0.0
111,4.0
112,7.0
113,0.0
114,5.0
115,0.0
116,10.0
117,0.0
118,3.0
119,0.0
120,2.0
121,0.0
122,0.0
123,1.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,4.0
130,1.0
131,0.0
132,3.0
133,0.0
134,1.0
135,0.0
136,0.0
137,0.0
138,8.0
139,2.0
140,0.0
141,20.0
142,0.0
143,1.0
144,0.0
145,0.0
146,0.0
147,2.0
148,3.0
149,0.0
150,61.0
151,0.0
152,2.0
153,0.0
154,1.0
155,0.0
156,5.0
157,4.0
158,0.0
159,224.0
160,0.0
161,4.0
162,0.0
163,5.0
164,0.0
165,2.0
166,5.0
167,0.0
168,30.0
169,0.0
170,8.0
171,0.0
172,2.0
173,0.0
174,1.0
175,6.0
176,0.0
177,7.0
178,0.0
179,4.0
180,0.0
181,1.0
182,0.0
183,1.0
184,7.0
185,0.0
186,3.0
187,0.0
188,4.0
189,0.0
190,4.0
191,0.0
192,3.0
193,0.0
194,0.0
195,7.0
196,0.0
197,4.0
198,0.0
199,0.0
200,0.0
201,1.0
202,1.0
203,0.0
204,2.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,3.0
211,2.0
212,0.0
213,13.0
214,0.0
215,0.0
216,0.0
217,2.0
218,0.0
219,7.0
220,3.0
221,0.0
222,55.0
223,0.0
224,1.0
225,0.0
226,0.0
227,0.0
228,3.0
229,4.0
230,0.0
231,217.0
232,0.0
233,3.0
234,0.0
235,0.0
236,0.0
237,8.0
238,5.0
239,0.0
240,25.0
241,0.0
242,3.0
243,0.0
244,1.0
245,0.0
246,4.0
247,6.0
248,0.0
249,8.0
250,0.0
251,2.0
252,0.0
