,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,14.0,30.0,0.0,6.0,6.0,57.0,2.0,5.0,10.0,770.0,2.0,2.0,9.0,339.0,10.0,10.0,13.0,41.0,6.0
1,2.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,5.0,0.0,1.0,10.0,39.0,0.0,2.0,7.0,51.0,3.0,19.0,7.0,767.0,3.0,3.0,14.0,334.0,4.0,12.0,15.0,35.0,4.0
2,1.0,0.0,0.0,2.0,2.0,8.0,1.0,3.0,2.0,4.0,6.0,0.0,0.0,8.0,30.0,2.0,2.0,4.0,59.0,2.0,4.0,14.0,750.0,2.0,4.0,10.0,328.0,3.0,3.0,17.0,38.0,7.0
3,2.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,6.0,14.0,0.0,3.0,7.0,32.0,0.0,3.0,8.0,56.0,0.0,5.0,8.0,744.0,10.0,1.0,7.0,339.0,5.0,5.0,27.0,37.0,8.0
4,1.0,8.0,0.0,4.0,1.0,0.0,3.0,2.0,1.0,3.0,5.0,1.0,8.0,8.0,33.0,0.0,2.0,10.0,48.0,1.0,12.0,7.0,748.0,3.0,3.0,14.0,315.0,4.0,10.0,15.0,33.0,4.0
5,11.0,0.0,0.0,3.0,2.0,0.0,4.0,2.0,1.0,3.0,4.0,2.0,0.0,7.0,34.0,0.0,3.0,21.0,51.0,1.0,12.0,9.0,737.0,2.0,2.0,11.0,311.0,5.0,7.0,13.0,37.0,17.0
6,2.0,0.0,0.0,15.0,1.0,0.0,10.0,2.0,2.0,2.0,5.0,2.0,8.0,8.0,33.0,0.0,2.0,8.0,47.0,1.0,5.0,6.0,739.0,6.0,3.0,9.0,315.0,3.0,4.0,26.0,32.0,11.0
7,4.0,4.0,0.0,2.0,2.0,0.0,6.0,1.0,1.0,3.0,4.0,2.0,5.0,6.0,35.0,0.0,3.0,11.0,50.0,0.0,8.0,9.0,729.0,2.0,2.0,12.0,292.0,4.0,6.0,12.0,37.0,11.0
8,1.0,0.0,0.0,8.0,4.0,0.0,2.0,2.0,1.0,9.0,5.0,0.0,2.0,8.0,32.0,0.0,2.0,12.0,46.0,1.0,8.0,6.0,731.0,3.0,2.0,11.0,308.0,3.0,3.0,21.0,33.0,9.0
9,2.0,6.0,0.0,2.0,3.0,0.0,0.0,13.0,1.0,4.0,12.0,0.0,1.0,5.0,31.0,4.0,2.0,6.0,54.0,1.0,3.0,17.0,716.0,5.0,14.0,8.0,297.0,5.0,5.0,19.0,34.0,5.0
10,1.0,0.0,2.0,2.0,2.0,0.0,1.0,11.0,1.0,4.0,8.0,0.0,0.0,12.0,28.0,0.0,7.0,5.0,50.0,1.0,5.0,7.0,734.0,3.0,2.0,19.0,276.0,6.0,9.0,13.0,36.0,5.0
11,4.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,2.0,9.0,8.0,31.0,0.0,2.0,9.0,45.0,1.0,6.0,6.0,713.0,7.0,2.0,11.0,286.0,3.0,4.0,20.0,33.0,9.0
12,3.0,0.0,0.0,4.0,2.0,0.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,6.0,29.0,0.0,3.0,8.0,56.0,0.0,3.0,8.0,699.0,5.0,7.0,9.0,278.0,5.0,5.0,18.0,46.0,5.0
13,1.0,0.0,9.0,2.0,5.0,0.0,1.0,1.0,1.0,5.0,7.0,0.0,1.0,8.0,28.0,10.0,2.0,7.0,61.0,1.0,5.0,6.0,699.0,4.0,5.0,10.0,265.0,3.0,3.0,16.0,53.0,7.0
14,2.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,1.0,3.0,17.0,0.0,1.0,6.0,31.0,2.0,6.0,8.0,49.0,0.0,3.0,10.0,705.0,3.0,3.0,8.0,262.0,7.0,16.0,15.0,38.0,4.0
15,1.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,3.0,2.0,8.0,0.0,0.0,10.0,27.0,0.0,3.0,6.0,49.0,8.0,4.0,9.0,701.0,2.0,1.0,9.0,247.0,9.0,11.0,13.0,40.0,6.0
16,2.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,4.0,7.0,1.0,7.0,31.0,0.0,2.0,11.0,44.0,1.0,6.0,7.0,680.0,5.0,2.0,10.0,256.0,3.0,5.0,13.0,32.0,13.0
17,2.0,0.0,0.0,6.0,2.0,0.0,10.0,1.0,1.0,3.0,3.0,11.0,1.0,5.0,39.0,0.0,3.0,11.0,47.0,1.0,7.0,9.0,664.0,2.0,2.0,11.0,241.0,4.0,7.0,12.0,35.0,11.0
18,1.0,0.0,0.0,7.0,1.0,0.0,3.0,1.0,1.0,12.0,4.0,1.0,3.0,8.0,30.0,0.0,2.0,11.0,43.0,1.0,6.0,7.0,662.0,12.0,3.0,10.0,246.0,4.0,3.0,14.0,33.0,12.0
19,0.0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,7.0,3.0,5.0,0.0,1.0,10.0,26.0,0.0,5.0,6.0,48.0,1.0,4.0,11.0,648.0,2.0,10.0,10.0,230.0,3.0,4.0,19.0,32.0,7.0
20,2.0,0.0,7.0,1.0,2.0,0.0,0.0,12.0,1.0,2.0,18.0,0.0,0.0,5.0,29.0,2.0,3.0,6.0,49.0,1.0,3.0,15.0,636.0,3.0,8.0,8.0,231.0,4.0,5.0,19.0,33.0,4.0
21,1.0,0.0,11.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,14.0,0.0,0.0,7.0,26.0,1.0,2.0,5.0,50.0,1.0,4.0,18.0,634.0,3.0,4.0,10.0,220.0,3.0,3.0,16.0,42.0,6.0
22,2.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,1.0,9.0,0.0,0.0,10.0,28.0,1.0,8.0,7.0,49.0,1.0,3.0,11.0,617.0,4.0,5.0,9.0,221.0,5.0,5.0,18.0,45.0,5.0
23,1.0,2.0,0.0,3.0,6.0,0.0,1.0,1.0,1.0,11.0,4.0,0.0,7.0,8.0,28.0,0.0,2.0,10.0,42.0,1.0,6.0,7.0,619.0,13.0,2.0,10.0,221.0,3.0,4.0,21.0,32.0,9.0
24,4.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,8.0,35.0,0.0,5.0,6.0,46.0,11.0,4.0,9.0,620.0,2.0,2.0,10.0,204.0,9.0,3.0,11.0,41.0,7.0
25,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,15.0,1.0,4.0,0.0,0.0,11.0,27.0,0.0,2.0,8.0,46.0,8.0,4.0,7.0,605.0,5.0,2.0,9.0,200.0,7.0,13.0,13.0,36.0,6.0
26,4.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,2.0,4.0,8.0,31.0,0.0,2.0,9.0,41.0,1.0,4.0,6.0,589.0,5.0,5.0,10.0,206.0,3.0,3.0,18.0,30.0,6.0
27,2.0,1.0,7.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,5.0,28.0,1.0,5.0,7.0,43.0,1.0,3.0,9.0,589.0,3.0,3.0,8.0,197.0,7.0,16.0,15.0,37.0,4.0
28,1.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,7.0,0.0,0.0,18.0,24.0,0.0,12.0,6.0,47.0,1.0,4.0,14.0,564.0,6.0,12.0,11.0,196.0,3.0,3.0,23.0,31.0,6.0
29,2.0,2.0,7.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,6.0,0.0,1.0,6.0,28.0,6.0,3.0,8.0,50.0,1.0,3.0,14.0,552.0,4.0,7.0,9.0,192.0,4.0,5.0,18.0,46.0,5.0
30,1.0,1.0,6.0,2.0,12.0,0.0,2.0,2.0,1.0,4.0,3.0,0.0,1.0,7.0,25.0,13.0,2.0,8.0,50.0,1.0,5.0,7.0,547.0,5.0,5.0,11.0,185.0,3.0,3.0,17.0,50.0,6.0
31,2.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,11.0,1.0,6.0,0.0,1.0,11.0,26.0,0.0,4.0,7.0,41.0,1.0,3.0,6.0,554.0,3.0,3.0,25.0,181.0,5.0,9.0,16.0,34.0,4.0
32,1.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,7.0,0.0,1.0,10.0,24.0,2.0,6.0,6.0,46.0,1.0,4.0,7.0,523.0,5.0,11.0,11.0,182.0,4.0,3.0,19.0,30.0,9.0
33,2.0,4.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,19.0,0.0,0.0,4.0,26.0,3.0,6.0,8.0,45.0,1.0,3.0,16.0,505.0,6.0,7.0,8.0,180.0,4.0,5.0,21.0,33.0,5.0
34,1.0,1.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,14.0,0.0,0.0,7.0,24.0,11.0,2.0,7.0,52.0,1.0,4.0,7.0,504.0,5.0,14.0,11.0,173.0,3.0,3.0,19.0,30.0,8.0
35,2.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,11.0,0.0,0.0,6.0,26.0,1.0,4.0,6.0,46.0,1.0,3.0,20.0,484.0,4.0,7.0,9.0,171.0,4.0,4.0,19.0,47.0,5.0
36,1.0,0.0,2.0,1.0,1.0,0.0,1.0,10.0,1.0,2.0,7.0,0.0,0.0,15.0,23.0,0.0,6.0,6.0,45.0,1.0,4.0,11.0,476.0,2.0,2.0,9.0,160.0,10.0,9.0,14.0,37.0,6.0
37,2.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,5.0,29.0,0.0,3.0,11.0,40.0,0.0,5.0,9.0,466.0,14.0,1.0,7.0,171.0,4.0,5.0,31.0,34.0,6.0
38,1.0,2.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,9.0,4.0,1.0,1.0,6.0,26.0,0.0,2.0,15.0,38.0,2.0,3.0,7.0,467.0,3.0,3.0,8.0,158.0,7.0,4.0,14.0,37.0,5.0
39,1.0,0.0,1.0,2.0,11.0,0.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,7.0,23.0,11.0,2.0,5.0,47.0,1.0,4.0,10.0,448.0,5.0,2.0,10.0,160.0,3.0,3.0,25.0,31.0,9.0
40,5.0,0.0,0.0,11.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,9.0,31.0,0.0,6.0,6.0,41.0,1.0,4.0,10.0,445.0,2.0,2.0,10.0,149.0,9.0,3.0,11.0,38.0,7.0
41,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,9.0,4.0,0.0,6.0,8.0,21.0,0.0,1.0,9.0,40.0,0.0,3.0,10.0,425.0,1.0,17.0,9.0,151.0,6.0,7.0,15.0,53.0,7.0
42,1.0,0.0,0.0,5.0,11.0,0.0,1.0,1.0,1.0,3.0,8.0,0.0,1.0,7.0,26.0,8.0,9.0,6.0,45.0,0.0,4.0,12.0,397.0,4.0,4.0,18.0,155.0,2.0,12.0,26.0,41.0,6.0
