0,1,2,3,4
1.0,5.0,3.0,13.0,14.0
2.0,15.0,15.0,30.0,19.0
3.0,22.0,31.0,73.0,29.0
4.0,57.0,110.0,411.0,93.0
5.0,90.0,303.0,1528.0,357.0
6.0,1049.0,459.0,687.0,802.0
7.0,734.0,365.0,282.0,250.0
0.0,15.0,5.0,16.0,6.0
1.0,13.0,4.0,15.0,7.0
2.0,8.0,23.0,21.0,15.0
3.0,18.0,46.0,65.0,38.0
4.0,58.0,116.0,393.0,103.0
5.0,85.0,293.0,1552.0,376.0
6.0,1037.0,452.0,719.0,794.0
7.0,733.0,355.0,284.0,249.0
0.0,8.0,11.0,20.0,3.0
1.0,4.0,6.0,9.0,11.0
2.0,11.0,18.0,24.0,16.0
3.0,20.0,40.0,66.0,39.0
4.0,48.0,118.0,399.0,106.0
5.0,84.0,299.0,1531.0,379.0
6.0,1042.0,440.0,719.0,791.0
7.0,736.0,358.0,281.0,240.0
0.0,12.0,11.0,10.0,4.0
1.0,5.0,6.0,7.0,17.0
2.0,7.0,21.0,21.0,23.0
3.0,19.0,43.0,57.0,40.0
4.0,50.0,110.0,402.0,98.0
5.0,77.0,286.0,1578.0,381.0
6.0,1024.0,446.0,715.0,785.0
7.0,736.0,362.0,284.0,233.0
0.0,11.0,10.0,16.0,9.0
1.0,11.0,13.0,10.0,14.0
2.0,12.0,19.0,23.0,11.0
3.0,15.0,48.0,64.0,43.0
4.0,54.0,114.0,409.0,97.0
5.0,77.0,292.0,1574.0,375.0
6.0,1042.0,444.0,697.0,771.0
7.0,726.0,349.0,278.0,243.0
0.0,8.0,5.0,9.0,4.0
1.0,2.0,8.0,6.0,17.0
2.0,9.0,16.0,20.0,23.0
3.0,17.0,43.0,57.0,40.0
4.0,49.0,109.0,394.0,97.0
5.0,77.0,287.0,1576.0,375.0
6.0,1027.0,444.0,701.0,778.0
7.0,732.0,352.0,280.0,246.0
0.0,7.0,7.0,11.0,5.0
1.0,6.0,7.0,14.0,7.0
2.0,7.0,21.0,25.0,28.0
3.0,19.0,43.0,59.0,38.0
4.0,48.0,108.0,411.0,97.0
5.0,73.0,300.0,1574.0,373.0
6.0,1041.0,441.0,715.0,762.0
7.0,728.0,363.0,275.0,236.0
0.0,7.0,7.0,9.0,4.0
1.0,3.0,11.0,8.0,17.0
2.0,10.0,15.0,36.0,17.0
3.0,11.0,46.0,71.0,40.0
4.0,43.0,97.0,423.0,94.0
5.0,75.0,285.0,1560.0,363.0
6.0,1067.0,425.0,705.0,746.0
7.0,746.0,384.0,259.0,230.0
0.0,5.0,2.0,19.0,5.0
1.0,3.0,2.0,15.0,14.0
2.0,8.0,16.0,27.0,19.0
3.0,12.0,33.0,79.0,34.0
4.0,47.0,104.0,415.0,98.0
5.0,88.0,279.0,1546.0,351.0
6.0,1058.0,440.0,696.0,760.0
7.0,758.0,376.0,263.0,239.0
0.0,3.0,3.0,18.0,5.0
1.0,2.0,7.0,11.0,14.0
2.0,8.0,9.0,32.0,25.0
3.0,23.0,37.0,67.0,33.0
4.0,54.0,103.0,410.0,90.0
5.0,89.0,305.0,1551.0,341.0
6.0,1045.0,457.0,675.0,788.0
7.0,748.0,379.0,264.0,244.0
0.0,5.0,2.0,21.0,4.0
1.0,2.0,9.0,8.0,12.0
2.0,13.0,9.0,30.0,15.0
3.0,25.0,46.0,60.0,29.0
4.0,53.0,114.0,399.0,104.0
5.0,87.0,304.0,1539.0,372.0
6.0,1041.0,450.0,709.0,783.0
7.0,741.0,373.0,273.0,246.0
0.0,8.0,5.0,18.0,2.0
1.0,6.0,8.0,9.0,10.0
2.0,11.0,18.0,25.0,16.0
3.0,21.0,46.0,62.0,32.0
4.0,56.0,116.0,390.0,84.0
5.0,86.0,297.0,1544.0,363.0
6.0,1048.0,459.0,690.0,793.0
7.0,756.0,378.0,280.0,242.0
0.0,11.0,2.0,19.0,10.0
1.0,5.0,4.0,12.0,12.0
2.0,19.0,12.0,29.0,12.0
3.0,17.0,40.0,70.0,34.0
4.0,57.0,116.0,391.0,82.0
5.0,86.0,301.0,1550.0,355.0
6.0,1043.0,456.0,672.0,784.0
7.0,742.0,363.0,281.0,252.0
0.0,11.0,3.0,12.0,4.0
1.0,6.0,10.0,9.0,11.0
2.0,11.0,16.0,31.0,11.0
3.0,15.0,45.0,61.0,42.0
4.0,54.0,116.0,391.0,103.0
5.0,84.0,294.0,1544.0,367.0
6.0,1039.0,442.0,713.0,783.0
7.0,737.0,359.0,285.0,242.0
0.0,6.0,10.0,16.0,3.0
1.0,5.0,11.0,13.0,15.0
2.0,9.0,22.0,22.0,15.0
3.0,19.0,40.0,68.0,36.0
4.0,54.0,118.0,401.0,102.0
5.0,89.0,304.0,1529.0,377.0
6.0,1052.0,440.0,716.0,792.0
7.0,742.0,371.0,272.0,237.0
0.0,9.0,4.0,13.0,5.0
1.0,8.0,4.0,15.0,7.0
2.0,8.0,22.0,26.0,15.0
3.0,21.0,43.0,59.0,27.0
4.0,52.0,116.0,397.0,103.0
5.0,83.0,297.0,1578.0,366.0
6.0,1024.0,446.0,699.0,776.0
7.0,732.0,351.0,280.0,246.0
0.0,10.0,8.0,8.0,5.0
1.0,4.0,4.0,8.0,17.0
2.0,9.0,15.0,37.0,17.0
3.0,12.0,44.0,70.0,39.0
4.0,42.0,104.0,423.0,100.0
5.0,82.0,284.0,1552.0,362.0
6.0,1068.0,419.0,703.0,758.0
7.0,766.0,383.0,255.0,220.0
0.0,3.0,7.0,25.0,11.0
1.0,2.0,3.0,16.0,12.0
2.0,9.0,16.0,22.0,22.0
3.0,20.0,47.0,68.0,35.0
4.0,50.0,115.0,387.0,97.0
5.0,76.0,299.0,1571.0,363.0
6.0,1041.0,440.0,710.0,762.0
7.0,759.0,378.0,267.0,245.0
0.0,3.0,3.0,21.0,5.0
1.0,5.0,5.0,13.0,10.0
2.0,6.0,15.0,29.0,20.0
3.0,22.0,36.0,67.0,33.0
4.0,55.0,94.0,413.0,82.0
5.0,90.0,306.0,1529.0,351.0
6.0,1056.0,455.0,678.0,788.0
7.0,748.0,368.0,284.0,255.0
0.0,13.0,2.0,15.0,6.0
1.0,11.0,5.0,16.0,7.0
2.0,13.0,13.0,30.0,18.0
3.0,25.0,49.0,70.0,34.0
4.0,57.0,113.0,387.0,87.0
5.0,81.0,309.0,1544.0,378.0
6.0,1066.0,452.0,699.0,775.0
7.0,724.0,375.0,277.0,245.0
0.0,5.0,9.0,16.0,6.0
1.0,9.0,3.0,11.0,9.0
2.0,16.0,19.0,21.0,12.0
3.0,18.0,41.0,62.0,39.0
4.0,48.0,117.0,397.0,104.0
5.0,85.0,298.0,1540.0,373.0
6.0,1039.0,450.0,714.0,783.0
7.0,736.0,353.0,281.0,246.0
0.0,12.0,9.0,11.0,5.0
1.0,4.0,5.0,9.0,21.0
2.0,14.0,16.0,23.0,19.0
3.0,14.0,38.0,79.0,45.0
4.0,43.0,115.0,416.0,103.0
5.0,75.0,282.0,1569.0,373.0
6.0,1059.0,432.0,692.0,760.0
7.0,756.0,359.0,267.0,231.0
0.0,5.0,5.0,17.0,5.0
1.0,2.0,2.0,18.0,16.0
2.0,4.0,15.0,28.0,20.0
3.0,14.0,37.0,79.0,35.0
4.0,40.0,106.0,418.0,98.0
5.0,88.0,279.0,1549.0,355.0
6.0,1063.0,439.0,695.0,760.0
7.0,763.0,377.0,265.0,228.0
0.0,5.0,7.0,18.0,6.0
1.0,10.0,5.0,14.0,12.0
2.0,8.0,11.0,32.0,17.0
3.0,19.0,37.0,67.0,34.0
4.0,54.0,103.0,412.0,91.0
5.0,91.0,305.0,1537.0,357.0
6.0,1067.0,444.0,690.0,783.0
7.0,758.0,379.0,273.0,242.0
0.0,11.0,4.0,16.0,6.0
1.0,10.0,5.0,7.0,9.0
2.0,11.0,12.0,33.0,13.0
3.0,17.0,44.0,66.0,33.0
4.0,57.0,113.0,392.0,87.0
5.0,80.0,294.0,1545.0,379.0
6.0,1065.0,450.0,707.0,773.0
7.0,727.0,376.0,274.0,247.0
0.0,6.0,11.0,13.0,5.0
1.0,5.0,4.0,8.0,17.0
2.0,13.0,12.0,30.0,24.0
3.0,20.0,47.0,64.0,27.0
4.0,53.0,108.0,298.0,100.0
5.0,41.0,270.0,1481.0,423.0
6.0,1004.0,500.0,779.0,839.0
7.0,802.0,410.0,290.0,268.0
0.0,10.0,9.0,12.0,6.0
1.0,5.0,4.0,9.0,21.0
2.0,11.0,17.0,21.0,24.0
3.0,18.0,43.0,71.0,37.0
4.0,45.0,105.0,423.0,105.0
5.0,71.0,300.0,1569.0,377.0
6.0,1047.0,433.0,714.0,768.0
7.0,722.0,365.0,270.0,241.0
0.0,5.0,6.0,13.0,6.0
1.0,3.0,5.0,14.0,21.0
2.0,7.0,18.0,21.0,23.0
3.0,15.0,39.0,73.0,36.0
4.0,42.0,113.0,421.0,103.0
5.0,77.0,282.0,1579.0,363.0
6.0,1029.0,434.0,696.0,766.0
7.0,760.0,351.0,272.0,233.0
0.0,6.0,6.0,10.0,8.0
1.0,5.0,3.0,17.0,19.0
2.0,10.0,15.0,27.0,19.0
3.0,15.0,33.0,75.0,44.0
4.0,55.0,103.0,406.0,90.0
5.0,88.0,280.0,1566.0,352.0
6.0,1060.0,457.0,684.0,760.0
7.0,755.0,370.0,259.0,251.0
0.0,6.0,3.0,13.0,4.0
1.0,3.0,2.0,14.0,18.0
2.0,5.0,15.0,25.0,18.0
3.0,22.0,32.0,69.0,30.0
4.0,51.0,117.0,409.0,90.0
5.0,89.0,304.0,1527.0,351.0
6.0,1060.0,456.0,690.0,791.0
7.0,751.0,370.0,280.0,255.0
0.0,13.0,4.0,23.0,3.0
1.0,2.0,9.0,10.0,12.0
2.0,13.0,9.0,31.0,15.0
3.0,23.0,47.0,71.0,36.0
4.0,56.0,116.0,390.0,85.0
5.0,85.0,298.0,1546.0,369.0
6.0,1073.0,452.0,711.0,777.0
7.0,725.0,374.0,279.0,246.0
0.0,9.0,5.0,20.0,3.0
1.0,4.0,11.0,7.0,11.0
2.0,12.0,18.0,26.0,11.0
3.0,15.0,48.0,58.0,41.0
4.0,52.0,107.0,421.0,107.0
5.0,72.0,284.0,1572.0,383.0
6.0,1058.0,440.0,724.0,766.0
7.0,722.0,365.0,268.0,239.0
0.0,7.0,8.0,9.0,4.0
1.0,5.0,6.0,11.0,15.0
2.0,8.0,17.0,20.0,23.0
3.0,17.0,38.0,76.0,46.0
4.0,51.0,111.0,414.0,97.0
5.0,74.0,278.0,1568.0,379.0
6.0,1084.0,431.0,712.0,754.0
7.0,754.0,365.0,273.0,236.0
0.0,7.0,3.0,9.0,7.0
1.0,2.0,10.0,12.0,15.0
2.0,8.0,9.0,32.0,19.0
3.0,18.0,37.0,72.0,31.0
4.0,57.0,95.0,418.0,85.0
5.0,82.0,304.0,1554.0,361.0
6.0,1076.0,454.0,699.0,746.0
7.0,741.0,382.0,248.0,245.0
0.0,4.0,6.0,17.0,2.0
1.0,13.0,5.0,7.0,9.0
2.0,9.0,23.0,25.0,15.0
3.0,21.0,44.0,69.0,27.0
4.0,49.0,117.0,395.0,103.0
5.0,83.0,292.0,1574.0,384.0
6.0,1054.0,445.0,709.0,773.0
7.0,728.0,356.0,282.0,242.0
0.0,8.0,7.0,9.0,5.0
1.0,3.0,11.0,7.0,17.0
2.0,10.0,16.0,20.0,21.0
3.0,16.0,41.0,66.0,36.0
4.0,45.0,105.0,423.0,99.0
5.0,70.0,300.0,1569.0,380.0
6.0,1052.0,434.0,717.0,769.0
7.0,724.0,364.0,276.0,241.0
0.0,6.0,6.0,8.0,4.0
1.0,4.0,4.0,9.0,23.0
2.0,10.0,17.0,22.0,23.0
3.0,18.0,38.0,78.0,36.0
4.0,43.0,109.0,422.0,107.0
5.0,81.0,295.0,1556.0,377.0
6.0,1045.0,422.0,715.0,780.0
7.0,764.0,352.0,276.0,230.0
0.0,4.0,8.0,12.0,14.0
1.0,5.0,4.0,19.0,11.0
2.0,7.0,14.0,27.0,19.0
3.0,11.0,33.0,77.0,34.0
4.0,41.0,98.0,421.0,101.0
5.0,87.0,284.0,1550.0,367.0
6.0,1079.0,420.0,708.0,772.0
7.0,763.0,381.0,255.0,223.0
0.0,4.0,4.0,9.0,7.0
1.0,4.0,3.0,15.0,20.0
2.0,12.0,15.0,36.0,16.0
3.0,11.0,42.0,69.0,38.0
4.0,57.0,95.0,413.0,95.0
5.0,90.0,304.0,1534.0,353.0
6.0,1057.0,460.0,680.0,789.0
7.0,747.0,375.0,271.0,241.0
0.0,12.0,2.0,16.0,3.0
1.0,12.0,5.0,8.0,7.0
2.0,9.0,21.0,25.0,16.0
3.0,21.0,41.0,66.0,35.0
4.0,56.0,116.0,395.0,100.0
5.0,78.0,287.0,1572.0,384.0
6.0,1055.0,437.0,722.0,762.0
7.0,748.0,348.0,279.0,243.0
0.0,8.0,5.0,9.0,4.0
1.0,2.0,7.0,7.0,17.0
2.0,9.0,14.0,20.0,20.0
3.0,15.0,38.0,75.0,36.0
4.0,44.0,105.0,423.0,101.0
5.0,71.0,300.0,1570.0,381.0
6.0,1059.0,441.0,707.0,775.0
7.0,729.0,351.0,277.0,242.0
0.0,6.0,7.0,11.0,4.0
1.0,6.0,5.0,10.0,22.0
2.0,13.0,15.0,31.0,17.0
3.0,16.0,38.0,75.0,43.0
4.0,51.0,109.0,409.0,94.0
5.0,71.0,279.0,1568.0,374.0
6.0,1080.0,431.0,712.0,752.0
7.0,753.0,380.0,263.0,229.0
0.0,6.0,2.0,21.0,5.0
1.0,2.0,6.0,15.0,14.0
2.0,4.0,15.0,28.0,19.0
3.0,14.0,37.0,71.0,35.0
4.0,41.0,105.0,421.0,101.0
5.0,89.0,282.0,1545.0,363.0
6.0,1076.0,424.0,706.0,766.0
7.0,764.0,379.0,257.0,224.0
0.0,4.0,4.0,11.0,6.0
1.0,4.0,3.0,16.0,20.0
2.0,11.0,15.0,33.0,20.0
3.0,21.0,47.0,69.0,45.0
4.0,45.0,112.0,405.0,101.0
5.0,78.0,291.0,1530.0,377.0
6.0,1065.0,452.0,718.0,773.0
7.0,736.0,351.0,265.0,241.0
0.0,4.0,5.0,18.0,5.0
1.0,5.0,2.0,11.0,16.0
2.0,14.0,12.0,25.0,12.0
3.0,22.0,31.0,72.0,34.0
4.0,60.0,116.0,404.0,88.0
5.0,88.0,303.0,1529.0,348.0
6.0,1061.0,456.0,608.0,790.0
7.0,743.0,366.0,236.0,238.0
0.0,10.0,3.0,20.0,7.0
1.0,3.0,10.0,11.0,8.0
2.0,11.0,13.0,21.0,25.0
3.0,19.0,44.0,68.0,38.0
4.0,48.0,108.0,423.0,98.0
5.0,72.0,299.0,1571.0,382.0
6.0,1058.0,441.0,704.0,775.0
7.0,732.0,350.0,279.0,243.0
0.0,7.0,7.0,12.0,5.0
1.0,6.0,7.0,13.0,10.0
2.0,7.0,21.0,25.0,28.0
3.0,19.0,43.0,65.0,38.0
4.0,47.0,106.0,414.0,97.0
5.0,72.0,300.0,1571.0,382.0
6.0,1057.0,439.0,725.0,764.0
7.0,736.0,362.0,274.0,238.0
0.0,7.0,7.0,8.0,3.0
1.0,3.0,11.0,8.0,18.0
2.0,9.0,15.0,37.0,17.0
3.0,11.0,47.0,70.0,40.0
4.0,46.0,99.0,427.0,92.0
5.0,72.0,287.0,1562.0,372.0
6.0,1082.0,427.0,716.0,749.0
7.0,751.0,383.0,261.0,229.0
0.0,5.0,3.0,25.0,5.0
1.0,2.0,6.0,15.0,14.0
2.0,4.0,15.0,28.0,19.0
3.0,11.0,33.0,75.0,40.0
4.0,58.0,101.0,402.0,86.0
5.0,85.0,278.0,1554.0,363.0
6.0,1079.0,454.0,700.0,744.0
7.0,743.0,369.0,259.0,250.0
0.0,6.0,3.0,14.0,5.0
1.0,4.0,3.0,13.0,10.0
2.0,15.0,13.0,25.0,14.0
3.0,19.0,35.0,73.0,29.0
4.0,51.0,116.0,409.0,90.0
5.0,89.0,298.0,1533.0,356.0
6.0,1057.0,459.0,684.0,789.0
7.0,748.0,365.0,285.0,252.0
0.0,9.0,3.0,22.0,2.0
1.0,6.0,6.0,8.0,11.0
2.0,12.0,9.0,36.0,11.0
3.0,17.0,47.0,65.0,32.0
4.0,57.0,115.0,402.0,84.0
5.0,83.0,304.0,1525.0,381.0
6.0,1054.0,447.0,720.0,776.0
7.0,726.0,374.0,273.0,246.0
0.0,8.0,3.0,20.0,3.0
1.0,10.0,11.0,6.0,9.0
2.0,9.0,14.0,25.0,29.0
3.0,22.0,44.0,67.0,37.0
4.0,45.0,115.0,423.0,103.0
5.0,78.0,289.0,1573.0,363.0
6.0,1038.0,434.0,696.0,766.0
7.0,766.0,355.0,276.0,222.0
0.0,12.0,5.0,11.0,9.0
1.0,4.0,3.0,15.0,20.0
2.0,7.0,15.0,28.0,18.0
3.0,15.0,34.0,76.0,43.0
4.0,56.0,103.0,412.0,93.0
5.0,87.0,273.0,1558.0,362.0
6.0,1085.0,457.0,683.0,749.0
7.0,753.0,374.0,262.0,233.0
0.0,8.0,4.0,16.0,6.0
1.0,5.0,4.0,16.0,10.0
2.0,14.0,12.0,26.0,15.0
3.0,18.0,33.0,74.0,29.0
4.0,51.0,116.0,410.0,91.0
5.0,89.0,304.0,1531.0,355.0
6.0,1067.0,444.0,692.0,791.0
7.0,753.0,376.0,265.0,239.0
0.0,5.0,3.0,13.0,4.0
1.0,3.0,2.0,11.0,13.0
2.0,16.0,11.0,30.0,12.0
3.0,17.0,42.0,69.0,34.0
4.0,57.0,110.0,387.0,81.0
5.0,81.0,307.0,1539.0,382.0
6.0,1065.0,442.0,722.0,780.0
7.0,726.0,361.0,282.0,251.0
0.0,8.0,5.0,15.0,5.0
1.0,9.0,3.0,11.0,9.0
2.0,15.0,21.0,21.0,15.0
3.0,19.0,41.0,62.0,32.0
4.0,49.0,120.0,399.0,107.0
5.0,87.0,302.0,1527.0,381.0
6.0,1059.0,437.0,721.0,791.0
7.0,740.0,366.0,275.0,234.0
0.0,8.0,5.0,12.0,4.0
1.0,8.0,3.0,11.0,8.0
2.0,8.0,21.0,25.0,16.0
3.0,20.0,40.0,69.0,39.0
4.0,50.0,115.0,402.0,92.0
5.0,78.0,306.0,1540.0,383.0
6.0,1067.0,448.0,690.0,777.0
7.0,731.0,378.0,276.0,248.0
0.0,8.0,6.0,11.0,5.0
1.0,5.0,6.0,14.0,17.0
2.0,11.0,17.0,26.0,19.0
3.0,17.0,38.0,75.0,42.0
4.0,48.0,102.0,424.0,95.0
5.0,71.0,284.0,1542.0,363.0
6.0,1067.0,452.0,687.0,762.0
7.0,759.0,383.0,266.0,218.0
0.0,4.0,10.0,21.0,11.0
1.0,5.0,3.0,12.0,17.0
2.0,18.0,12.0,33.0,13.0
3.0,17.0,42.0,72.0,28.0
4.0,60.0,117.0,393.0,88.0
5.0,86.0,293.0,1544.0,373.0
6.0,1069.0,452.0,722.0,774.0
7.0,731.0,372.0,272.0,240.0
0.0,12.0,4.0,12.0,5.0
1.0,6.0,9.0,7.0,11.0
2.0,10.0,14.0,25.0,22.0
3.0,23.0,44.0,72.0,36.0
4.0,44.0,114.0,421.0,102.0
5.0,76.0,280.0,1566.0,376.0
6.0,1079.0,430.0,715.0,751.0
7.0,750.0,365.0,264.0,231.0
0.0,8.0,5.0,9.0,8.0
1.0,5.0,3.0,15.0,20.0
2.0,13.0,14.0,38.0,16.0
3.0,11.0,32.0,76.0,38.0
4.0,59.0,104.0,415.0,98.0
5.0,89.0,274.0,1565.0,349.0
6.0,1061.0,456.0,679.0,751.0
7.0,741.0,386.0,258.0,251.0
0.0,9.0,6.0,19.0,7.0
1.0,5.0,3.0,12.0,18.0
2.0,20.0,12.0,27.0,17.0
3.0,22.0,31.0,72.0,28.0
4.0,62.0,119.0,408.0,90.0
5.0,89.0,299.0,1548.0,359.0
6.0,1050.0,456.0,674.0,786.0
7.0,729.0,379.0,280.0,248.0
0.0,10.0,3.0,18.0,3.0
1.0,5.0,9.0,5.0,8.0
2.0,7.0,20.0,20.0,24.0
3.0,19.0,38.0,75.0,46.0
4.0,51.0,109.0,413.0,94.0
5.0,68.0,287.0,1546.0,368.0
6.0,1074.0,420.0,698.0,764.0
7.0,761.0,384.0,265.0,220.0
0.0,8.0,4.0,16.0,7.0
1.0,5.0,3.0,12.0,11.0
2.0,13.0,12.0,25.0,14.0
3.0,17.0,49.0,70.0,35.0
4.0,56.0,111.0,398.0,95.0
5.0,80.0,306.0,1530.0,382.0
6.0,1060.0,438.0,721.0,793.0
7.0,739.0,364.0,283.0,235.0
0.0,11.0,8.0,9.0,5.0
1.0,3.0,12.0,6.0,17.0
2.0,9.0,14.0,23.0,19.0
3.0,11.0,46.0,70.0,41.0
4.0,47.0,98.0,419.0,102.0
5.0,78.0,286.0,1548.0,370.0
6.0,1076.0,417.0,703.0,768.0
7.0,762.0,377.0,262.0,235.0
0.0,6.0,3.0,21.0,3.0
1.0,2.0,6.0,8.0,11.0
2.0,12.0,9.0,30.0,14.0
3.0,25.0,45.0,65.0,28.0
4.0,50.0,117.0,389.0,102.0
5.0,83.0,299.0,1577.0,369.0
6.0,1030.0,447.0,723.0,771.0
7.0,720.0,364.0,266.0,237.0
0.0,6.0,6.0,14.0,3.0
1.0,10.0,4.0,10.0,15.0
2.0,8.0,11.0,20.0,16.0
3.0,14.0,42.0,69.0,43.0
4.0,46.0,101.0,292.0,59.0
5.0,85.0,320.0,1427.0,279.0
6.0,1098.0,493.0,758.0,843.0
7.0,801.0,374.0,284.0,241.0
0.0,8.0,4.0,10.0,8.0
1.0,3.0,10.0,12.0,16.0
2.0,9.0,9.0,55.0,25.0
3.0,14.0,46.0,76.0,35.0
4.0,53.0,119.0,399.0,88.0
5.0,84.0,295.0,1576.0,386.0
6.0,1054.0,439.0,723.0,766.0
7.0,723.0,362.0,269.0,239.0
0.0,6.0,5.0,17.0,10.0
1.0,9.0,7.0,9.0,16.0
2.0,10.0,15.0,37.0,19.0
3.0,11.0,46.0,71.0,40.0
4.0,45.0,97.0,422.0,96.0
5.0,78.0,284.0,1554.0,367.0
6.0,1076.0,419.0,706.0,772.0
7.0,761.0,381.0,266.0,222.0
0.0,5.0,6.0,20.0,7.0
1.0,5.0,4.0,12.0,11.0
2.0,16.0,12.0,25.0,13.0
3.0,21.0,31.0,70.0,38.0
4.0,59.0,116.0,406.0,90.0
5.0,92.0,293.0,1554.0,360.0
6.0,1067.0,440.0,701.0,767.0
7.0,752.0,367.0,276.0,219.0
0.0,4.0,6.0,11.0,9.0
1.0,9.0,3.0,7.0,13.0
2.0,7.0,19.0,25.0,11.0
3.0,19.0,40.0,77.0,47.0
4.0,53.0,111.0,409.0,95.0
5.0,75.0,285.0,1569.0,365.0
6.0,1038.0,434.0,696.0,772.0
7.0,756.0,351.0,272.0,233.0
0.0,5.0,3.0,15.0,6.0
1.0,2.0,10.0,11.0,14.0
2.0,8.0,8.0,33.0,25.0
3.0,25.0,40.0,74.0,39.0
4.0,56.0,97.0,403.0,90.0
5.0,83.0,293.0,1553.0,361.0
6.0,1076.0,456.0,685.0,749.0
7.0,738.0,385.0,251.0,251.0
0.0,5.0,2.0,20.0,3.0
1.0,3.0,2.0,12.0,17.0
2.0,9.0,14.0,25.0,17.0
3.0,21.0,31.0,71.0,37.0
4.0,61.0,115.0,393.0,85.0
5.0,86.0,295.0,1539.0,379.0
6.0,1065.0,450.0,713.0,777.0
7.0,724.0,362.0,283.0,252.0
0.0,11.0,3.0,12.0,4.0
1.0,5.0,12.0,9.0,11.0
2.0,11.0,17.0,28.0,12.0
3.0,15.0,46.0,60.0,42.0
4.0,53.0,115.0,385.0,104.0
5.0,83.0,292.0,1575.0,367.0
6.0,1029.0,448.0,705.0,783.0
7.0,723.0,348.0,280.0,243.0
0.0,10.0,6.0,17.0,2.0
1.0,11.0,14.0,11.0,15.0
2.0,12.0,19.0,25.0,11.0
3.0,15.0,46.0,62.0,42.0
4.0,53.0,114.0,409.0,97.0
5.0,72.0,299.0,1553.0,377.0
6.0,1042.0,423.0,714.0,786.0
7.0,756.0,358.0,272.0,226.0
0.0,4.0,8.0,12.0,13.0
1.0,6.0,4.0,20.0,11.0
2.0,5.0,19.0,30.0,21.0
3.0,15.0,38.0,69.0,38.0
4.0,41.0,99.0,418.0,102.0
5.0,89.0,285.0,1545.0,363.0
6.0,1072.0,421.0,705.0,773.0
7.0,757.0,378.0,264.0,235.0
0.0,3.0,3.0,18.0,5.0
1.0,2.0,5.0,11.0,13.0
2.0,7.0,8.0,32.0,23.0
3.0,27.0,37.0,73.0,30.0
4.0,53.0,118.0,403.0,90.0
5.0,89.0,302.0,1556.0,363.0
6.0,1077.0,459.0,696.0,797.0
7.0,744.0,372.0,281.0,255.0
0.0,8.0,8.0,16.0,8.0
1.0,9.0,3.0,13.0,6.0
2.0,7.0,19.0,17.0,12.0
3.0,16.0,30.0,42.0,21.0
4.0,30.0,74.0,248.0,64.0
5.0,49.0,157.0,861.0,176.0
6.0,472.0,197.0,344.0,330.0
7.0,287.0,137.0,117.0,85.0
0.0,5.0,1.0,11.0,1.0
1.0,3.0,9.0,4.0,6.0
2.0,10.0,11.0,6.0,5.0
3.0,7.0,11.0,16.0,20.0
4.0,17.0,25.0,87.0,20.0
5.0,11.0,51.0,323.0,63.0
6.0,163.0,75.0,132.0,127.0
7.0,107.0,53.0,50.0,29.0
0.0,6.0,6.0,4.0,3.0
1.0,2.0,2.0,4.0,13.0
2.0,5.0,5.0,3.0,7.0
3.0,3.0,4.0,16.0,4.0
4.0,10.0,11.0,38.0,10.0
5.0,8.0,17.0,147.0,34.0
6.0,88.0,27.0,52.0,51.0
7.0,55.0,16.0,19.0,10.0
0.0,0.0,5.0,4.0,12.0
1.0,3.0,1.0,11.0,6.0
2.0,2.0,4.0,4.0,2.0
3.0,2.0,1.0,6.0,8.0
4.0,13.0,6.0,17.0,4.0
5.0,8.0,8.0,79.0,8.0
6.0,47.0,26.0,24.0,26.0
7.0,32.0,16.0,13.0,17.0
0.0,0.0,0.0,10.0,4.0
1.0,0.0,3.0,5.0,3.0
2.0,3.0,2.0,2.0,2.0
3.0,1.0,1.0,4.0,4.0
4.0,8.0,3.0,17.0,1.0
5.0,3.0,17.0,41.0,9.0
6.0,28.0,11.0,16.0,27.0
7.0,25.0,13.0,7.0,13.0
0.0,2.0,0.0,9.0,1.0
1.0,2.0,4.0,1.0,3.0
2.0,6.0,1.0,4.0,4.0
3.0,8.0,6.0,0.0,2.0
4.0,1.0,9.0,6.0,7.0
5.0,3.0,5.0,23.0,7.0
6.0,12.0,5.0,24.0,20.0
7.0,7.0,11.0,11.0,8.0
0.0,4.0,2.0,0.0,1.0
1.0,8.0,3.0,5.0,1.0
2.0,3.0,7.0,3.0,4.0
3.0,3.0,4.0,3.0,1.0
4.0,1.0,7.0,4.0,7.0
5.0,3.0,4.0,21.0,5.0
6.0,8.0,3.0,20.0,14.0
7.0,5.0,8.0,7.0,6.0
0.0,2.0,1.0,5.0,0.0
1.0,2.0,11.0,3.0,7.0
2.0,5.0,6.0,2.0,3.0
3.0,3.0,3.0,8.0,4.0
4.0,0.0,7.0,5.0,11.0
5.0,3.0,3.0,21.0,3.0
6.0,5.0,3.0,12.0,9.0
7.0,8.0,5.0,11.0,3.0
0.0,3.0,1.0,6.0,1.0
1.0,4.0,0.0,3.0,8.0
2.0,1.0,11.0,2.0,3.0
3.0,5.0,6.0,0.0,1.0
4.0,2.0,2.0,5.0,4.0
5.0,1.0,9.0,8.0,8.0
6.0,8.0,5.0,6.0,7.0
7.0,6.0,3.0,16.0,14.0
0.0,6.0,5.0,4.0,5.0
1.0,7.0,3.0,0.0,2.0
2.0,4.0,3.0,3.0,7.0
3.0,3.0,5.0,4.0,1.0
