,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,8.0,4.0,3.0,0.0,1.0,10.0,11.0,1.0,9.0,8.0,33.0,2.0,5.0,9.0,657.0,10.0,6.0,9.0,917.0,10.0,6.0,32.0,78.0,9.0
1,5.0,2.0,1.0,3.0,2.0,0.0,0.0,6.0,6.0,3.0,7.0,0.0,1.0,13.0,10.0,1.0,8.0,7.0,33.0,2.0,5.0,11.0,504.0,5.0,3.0,14.0,882.0,6.0,8.0,27.0,70.0,18.0
2,2.0,0.0,1.0,3.0,2.0,0.0,1.0,8.0,3.0,3.0,8.0,0.0,1.0,12.0,10.0,1.0,9.0,7.0,37.0,2.0,5.0,16.0,500.0,4.0,11.0,10.0,884.0,9.0,5.0,30.0,73.0,16.0
3,2.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,6.0,8.0,9.0,0.0,3.0,7.0,33.0,1.0,9.0,8.0,497.0,4.0,8.0,14.0,877.0,14.0,10.0,34.0,72.0,11.0
4,3.0,2.0,3.0,2.0,1.0,0.0,0.0,7.0,6.0,2.0,2.0,0.0,1.0,11.0,9.0,0.0,3.0,6.0,34.0,6.0,4.0,9.0,496.0,2.0,5.0,15.0,875.0,13.0,10.0,27.0,78.0,11.0
5,3.0,3.0,3.0,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,8.0,10.0,5.0,5.0,10.0,36.0,1.0,4.0,12.0,487.0,4.0,4.0,13.0,881.0,10.0,7.0,30.0,68.0,14.0
6,1.0,0.0,1.0,2.0,4.0,0.0,0.0,3.0,2.0,7.0,2.0,0.0,1.0,7.0,9.0,1.0,3.0,8.0,34.0,1.0,3.0,11.0,480.0,9.0,8.0,14.0,874.0,8.0,6.0,29.0,65.0,12.0
7,1.0,0.0,1.0,7.0,6.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,5.0,10.0,0.0,2.0,8.0,34.0,3.0,6.0,9.0,481.0,4.0,3.0,15.0,869.0,9.0,8.0,28.0,72.0,8.0
8,3.0,0.0,7.0,5.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,6.0,0.0,11.0,12.0,0.0,6.0,9.0,32.0,5.0,9.0,10.0,477.0,4.0,3.0,15.0,868.0,14.0,12.0,26.0,72.0,10.0
9,5.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,8.0,12.0,2.0,9.0,7.0,32.0,4.0,5.0,15.0,463.0,4.0,5.0,10.0,871.0,9.0,5.0,30.0,73.0,11.0
10,7.0,5.0,0.0,2.0,2.0,0.0,0.0,6.0,2.0,6.0,2.0,0.0,0.0,7.0,10.0,2.0,4.0,7.0,40.0,2.0,5.0,11.0,458.0,3.0,8.0,11.0,874.0,9.0,6.0,28.0,79.0,8.0
11,3.0,0.0,4.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0,4.0,4.0,12.0,0.0,2.0,12.0,34.0,3.0,8.0,10.0,450.0,6.0,4.0,20.0,868.0,8.0,14.0,25.0,73.0,12.0
12,5.0,0.0,5.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,16.0,0.0,2.0,8.0,35.0,2.0,9.0,10.0,451.0,5.0,3.0,14.0,867.0,14.0,12.0,26.0,72.0,12.0
13,1.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,4.0,7.0,5.0,10.0,0.0,3.0,8.0,35.0,3.0,12.0,10.0,443.0,6.0,4.0,15.0,870.0,8.0,6.0,27.0,68.0,12.0
14,1.0,0.0,1.0,4.0,7.0,0.0,5.0,3.0,1.0,6.0,1.0,2.0,4.0,6.0,8.0,1.0,4.0,8.0,39.0,1.0,3.0,10.0,433.0,9.0,7.0,12.0,869.0,8.0,7.0,31.0,66.0,12.0
15,2.0,2.0,0.0,3.0,5.0,0.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,6.0,9.0,1.0,4.0,11.0,37.0,1.0,4.0,11.0,426.0,10.0,8.0,13.0,865.0,8.0,7.0,31.0,65.0,12.0
16,2.0,0.0,0.0,2.0,1.0,1.0,1.0,8.0,2.0,2.0,3.0,0.0,1.0,7.0,9.0,0.0,5.0,6.0,29.0,2.0,6.0,9.0,426.0,3.0,9.0,15.0,861.0,13.0,10.0,33.0,74.0,11.0
17,2.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,7.0,6.0,11.0,1.0,3.0,8.0,30.0,1.0,5.0,10.0,420.0,2.0,2.0,15.0,862.0,15.0,9.0,28.0,69.0,11.0
18,7.0,4.0,5.0,1.0,1.0,0.0,1.0,3.0,7.0,1.0,5.0,0.0,2.0,6.0,9.0,0.0,8.0,6.0,30.0,4.0,6.0,14.0,421.0,3.0,2.0,16.0,861.0,11.0,10.0,29.0,72.0,11.0
19,4.0,0.0,5.0,2.0,1.0,0.0,1.0,6.0,3.0,1.0,4.0,3.0,2.0,7.0,9.0,0.0,5.0,6.0,36.0,2.0,5.0,11.0,405.0,5.0,2.0,15.0,856.0,11.0,5.0,30.0,70.0,17.0
20,7.0,6.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,6.0,0.0,3.0,5.0,10.0,0.0,5.0,6.0,30.0,2.0,6.0,11.0,402.0,3.0,2.0,17.0,860.0,8.0,16.0,29.0,70.0,11.0
21,2.0,0.0,3.0,2.0,2.0,5.0,5.0,1.0,6.0,1.0,2.0,1.0,1.0,11.0,11.0,0.0,4.0,8.0,30.0,2.0,6.0,8.0,391.0,4.0,3.0,18.0,864.0,7.0,8.0,31.0,67.0,12.0
22,3.0,3.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,7.0,10.0,4.0,7.0,7.0,34.0,2.0,5.0,16.0,382.0,3.0,7.0,13.0,848.0,11.0,6.0,35.0,71.0,8.0
23,5.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,7.0,11.0,0.0,2.0,13.0,32.0,2.0,7.0,10.0,381.0,5.0,3.0,14.0,853.0,7.0,9.0,27.0,67.0,11.0
24,2.0,0.0,4.0,7.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,6.0,5.0,4.0,13.0,0.0,3.0,8.0,34.0,4.0,12.0,10.0,372.0,5.0,3.0,14.0,849.0,9.0,8.0,31.0,71.0,10.0
25,2.0,0.0,1.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,4.0,13.0,0.0,2.0,9.0,32.0,4.0,12.0,10.0,365.0,5.0,3.0,15.0,850.0,9.0,11.0,27.0,66.0,9.0
26,4.0,1.0,1.0,5.0,2.0,0.0,0.0,2.0,4.0,1.0,5.0,5.0,2.0,6.0,11.0,0.0,3.0,12.0,34.0,5.0,3.0,11.0,355.0,10.0,5.0,13.0,854.0,9.0,7.0,31.0,65.0,10.0
27,8.0,0.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,10.0,0.0,3.0,12.0,32.0,1.0,7.0,8.0,350.0,5.0,5.0,14.0,858.0,6.0,5.0,33.0,67.0,18.0
28,2.0,0.0,0.0,2.0,7.0,0.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,7.0,10.0,1.0,5.0,6.0,37.0,1.0,6.0,10.0,344.0,9.0,7.0,11.0,849.0,8.0,6.0,35.0,69.0,9.0
29,1.0,0.0,4.0,3.0,3.0,0.0,5.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,12.0,1.0,2.0,12.0,35.0,1.0,9.0,11.0,336.0,6.0,9.0,14.0,858.0,8.0,8.0,36.0,66.0,9.0
30,2.0,4.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,6.0,11.0,0.0,3.0,6.0,30.0,7.0,9.0,8.0,339.0,3.0,3.0,15.0,853.0,13.0,14.0,30.0,71.0,14.0
31,5.0,0.0,4.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,11.0,1.0,4.0,8.0,32.0,1.0,11.0,9.0,319.0,5.0,3.0,17.0,857.0,6.0,9.0,30.0,67.0,19.0
32,2.0,2.0,0.0,2.0,6.0,0.0,0.0,7.0,1.0,1.0,5.0,0.0,0.0,6.0,10.0,5.0,9.0,6.0,33.0,1.0,6.0,11.0,316.0,5.0,5.0,13.0,856.0,7.0,5.0,34.0,68.0,18.0
33,2.0,1.0,0.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,4.0,11.0,1.0,3.0,11.0,31.0,1.0,6.0,7.0,316.0,4.0,5.0,14.0,854.0,6.0,13.0,32.0,68.0,15.0
