,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,4.0,0.0,1.0,0.0,3.0,1.0,13.0,0.0,7.0,9.0,74.0,0.0,0.0,10.0,752.0,0.0,8.0,10.0,960.0,0.0,4.0,9.0,91.0,4.0,2.0,11.0,18.0,3.0,5.0,7.0,12.0,11.0
1,2.0,4.0,2.0,3.0,2.0,1.0,11.0,2.0,2.0,10.0,80.0,4.0,2.0,17.0,706.0,0.0,9.0,10.0,928.0,1.0,14.0,10.0,77.0,4.0,3.0,7.0,22.0,4.0,6.0,12.0,9.0,7.0
2,2.0,7.0,2.0,2.0,8.0,1.0,11.0,1.0,5.0,16.0,74.0,1.0,3.0,15.0,708.0,0.0,2.0,5.0,946.0,1.0,7.0,6.0,81.0,2.0,6.0,7.0,17.0,2.0,6.0,8.0,15.0,9.0
3,1.0,0.0,0.0,3.0,3.0,0.0,8.0,2.0,0.0,10.0,80.0,1.0,1.0,10.0,693.0,3.0,6.0,9.0,926.0,0.0,9.0,7.0,79.0,6.0,1.0,5.0,24.0,4.0,3.0,9.0,8.0,1.0
4,2.0,4.0,0.0,3.0,3.0,2.0,9.0,1.0,0.0,10.0,69.0,0.0,3.0,13.0,693.0,0.0,5.0,11.0,925.0,0.0,7.0,9.0,82.0,1.0,1.0,6.0,19.0,3.0,4.0,5.0,9.0,8.0
5,2.0,0.0,3.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,68.0,0.0,0.0,14.0,686.0,0.0,3.0,11.0,914.0,0.0,9.0,8.0,79.0,2.0,4.0,8.0,22.0,1.0,5.0,6.0,11.0,2.0
6,3.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,9.0,72.0,4.0,1.0,9.0,671.0,0.0,6.0,7.0,924.0,6.0,5.0,7.0,80.0,4.0,1.0,6.0,21.0,1.0,5.0,6.0,11.0,6.0
7,3.0,0.0,0.0,2.0,1.0,2.0,12.0,0.0,0.0,7.0,78.0,0.0,2.0,14.0,667.0,0.0,6.0,14.0,910.0,0.0,6.0,8.0,72.0,8.0,3.0,11.0,17.0,5.0,6.0,10.0,11.0,5.0
8,7.0,0.0,0.0,0.0,3.0,5.0,5.0,3.0,0.0,8.0,68.0,0.0,1.0,9.0,675.0,1.0,5.0,8.0,927.0,2.0,7.0,8.0,78.0,1.0,2.0,8.0,19.0,6.0,7.0,8.0,11.0,7.0
9,1.0,0.0,4.0,0.0,1.0,0.0,4.0,4.0,0.0,19.0,67.0,0.0,1.0,11.0,665.0,0.0,2.0,11.0,933.0,0.0,4.0,13.0,73.0,1.0,3.0,9.0,17.0,0.0,3.0,10.0,10.0,3.0
10,2.0,0.0,0.0,5.0,2.0,0.0,7.0,1.0,0.0,7.0,76.0,0.0,2.0,9.0,659.0,0.0,4.0,14.0,920.0,0.0,4.0,10.0,75.0,2.0,3.0,7.0,19.0,3.0,2.0,6.0,11.0,4.0
11,1.0,0.0,0.0,2.0,5.0,1.0,6.0,2.0,1.0,11.0,74.0,0.0,3.0,10.0,644.0,0.0,3.0,11.0,921.0,0.0,5.0,9.0,72.0,2.0,1.0,10.0,23.0,3.0,7.0,11.0,16.0,7.0
12,3.0,0.0,1.0,1.0,3.0,3.0,13.0,1.0,1.0,8.0,66.0,4.0,4.0,9.0,643.0,0.0,4.0,7.0,907.0,9.0,7.0,9.0,73.0,5.0,6.0,5.0,19.0,6.0,5.0,8.0,17.0,2.0
13,2.0,0.0,8.0,0.0,1.0,0.0,6.0,4.0,0.0,9.0,74.0,0.0,0.0,15.0,629.0,1.0,3.0,6.0,900.0,0.0,5.0,9.0,68.0,1.0,3.0,9.0,17.0,8.0,2.0,10.0,13.0,10.0
14,3.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0,1.0,7.0,79.0,0.0,7.0,10.0,637.0,0.0,1.0,6.0,905.0,0.0,5.0,9.0,76.0,2.0,2.0,10.0,16.0,5.0,7.0,11.0,8.0,3.0
15,1.0,0.0,0.0,4.0,1.0,0.0,8.0,0.0,0.0,9.0,70.0,0.0,0.0,14.0,609.0,0.0,4.0,11.0,905.0,1.0,4.0,9.0,72.0,3.0,3.0,8.0,18.0,1.0,5.0,6.0,11.0,5.0
16,2.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,5.0,67.0,0.0,5.0,9.0,612.0,0.0,8.0,7.0,895.0,0.0,6.0,11.0,70.0,6.0,4.0,7.0,23.0,3.0,6.0,11.0,7.0,9.0
17,5.0,0.0,0.0,1.0,4.0,0.0,9.0,1.0,0.0,9.0,68.0,0.0,0.0,11.0,594.0,1.0,3.0,8.0,902.0,0.0,4.0,9.0,69.0,2.0,3.0,12.0,17.0,1.0,13.0,6.0,10.0,5.0
18,2.0,0.0,0.0,1.0,2.0,1.0,7.0,2.0,2.0,6.0,70.0,2.0,2.0,11.0,592.0,4.0,4.0,12.0,891.0,2.0,6.0,7.0,72.0,3.0,6.0,9.0,17.0,7.0,6.0,8.0,11.0,4.0
19,1.0,1.0,2.0,2.0,3.0,1.0,8.0,2.0,1.0,8.0,69.0,0.0,1.0,14.0,579.0,0.0,3.0,8.0,890.0,1.0,8.0,7.0,72.0,3.0,4.0,10.0,18.0,3.0,6.0,6.0,12.0,4.0
20,1.0,0.0,2.0,3.0,3.0,1.0,9.0,1.0,2.0,13.0,65.0,0.0,1.0,12.0,574.0,1.0,8.0,9.0,895.0,5.0,5.0,7.0,73.0,4.0,1.0,5.0,21.0,3.0,7.0,8.0,16.0,3.0
