55.0
118.0
101.0
83.0
443.0
1207.0
1078.0
1325.0
1719.0
1430.0
1383.0
1325.0
435.0
144.0
190.0
138.0
127.0
88.0
98.0
86.0
100.0
69.0
69.0
74.0
57.0
62.0
52.0
49.0
71.0
47.0
52.0
60.0
