,0
0,0.0
1,1.0
2,0.0
3,2.0
4,0.0
5,1.0
6,1.0
7,0.0
8,2.0
9,0.0
10,1.0
11,0.0
12,2.0
13,0.0
14,2.0
15,2.0
16,0.0
17,30.0
18,0.0
19,8.0
20,0.0
21,1.0
22,0.0
23,2.0
24,3.0
25,0.0
26,119.0
27,0.0
28,7.0
29,0.0
30,1.0
31,0.0
32,0.0
33,4.0
34,3.0
35,146.0
36,0.0
37,6.0
38,0.0
39,1.0
40,0.0
41,0.0
42,5.0
43,2.0
44,206.0
45,0.0
46,8.0
47,0.0
48,3.0
49,0.0
50,0.0
51,6.0
52,0.0
53,38.0
54,0.0
55,9.0
56,0.0
57,1.0
58,0.0
59,2.0
60,7.0
61,0.0
62,10.0
63,0.0
64,5.0
65,0.0
66,4.0
67,0.0
68,4.0
69,0.0
70,0.0
71,0.0
72,0.0
73,1.0
74,0.0
75,2.0
76,0.0
77,6.0
78,1.0
79,0.0
80,7.0
81,0.0
82,1.0
83,0.0
84,4.0
85,0.0
86,2.0
87,2.0
88,0.0
89,28.0
90,0.0
91,8.0
92,0.0
93,0.0
94,0.0
95,0.0
96,3.0
97,0.0
98,99.0
99,0.0
100,8.0
101,0.0
102,0.0
103,0.0
104,1.0
105,4.0
106,3.0
107,107.0
108,0.0
109,7.0
110,0.0
111,5.0
112,0.0
113,0.0
114,5.0
115,1.0
116,186.0
117,0.0
118,6.0
119,0.0
120,3.0
121,0.0
122,2.0
123,6.0
124,0.0
125,35.0
126,0.0
127,6.0
128,0.0
129,4.0
130,0.0
131,5.0
132,7.0
133,0.0
134,18.0
135,0.0
136,4.0
137,0.0
138,15.0
139,0.0
140,1.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,13.0
148,0.0
149,2.0
150,1.0
151,0.0
152,1.0
153,0.0
154,4.0
155,0.0
156,0.0
157,0.0
158,1.0
159,2.0
160,0.0
161,15.0
162,0.0
163,18.0
164,0.0
165,0.0
166,0.0
167,4.0
168,3.0
169,0.0
170,88.0
171,0.0
172,6.0
173,0.0
174,2.0
175,0.0
176,1.0
177,4.0
178,3.0
179,158.0
180,0.0
181,9.0
182,0.0
183,3.0
184,0.0
185,1.0
186,5.0
187,1.0
188,179.0
189,0.0
190,9.0
191,0.0
192,7.0
193,0.0
194,4.0
195,6.0
196,0.0
197,49.0
198,0.0
199,11.0
200,0.0
201,4.0
202,0.0
203,7.0
204,7.0
205,0.0
206,16.0
207,0.0
208,14.0
209,0.0
210,6.0
211,0.0
212,10.0
213,0.0
214,0.0
215,1.0
216,0.0
217,0.0
218,0.0
219,2.0
220,0.0
221,3.0
222,1.0
223,0.0
224,5.0
225,0.0
226,1.0
227,0.0
228,3.0
229,0.0
230,7.0
231,2.0
232,0.0
233,32.0
234,0.0
235,7.0
236,0.0
237,0.0
238,0.0
239,0.0
240,3.0
241,0.0
242,99.0
243,0.0
244,8.0
245,0.0
246,2.0
247,0.0
248,1.0
249,4.0
250,3.0
251,104.0
252,0.0
253,5.0
254,0.0
255,6.0
256,0.0
257,1.0
258,5.0
259,1.0
260,166.0
261,0.0
262,7.0
263,0.0
264,3.0
265,0.0
266,5.0
267,6.0
268,0.0
269,39.0
270,0.0
271,5.0
272,0.0
273,2.0
274,0.0
275,7.0
276,7.0
277,0.0
278,10.0
279,0.0
280,5.0
281,0.0
282,6.0
283,0.0
284,10.0
285,0.0
286,0.0
287,1.0
288,0.0
289,0.0
290,0.0
291,2.0
292,0.0
293,3.0
294,1.0
295,0.0
296,4.0
297,0.0
298,0.0
299,0.0
300,2.0
301,0.0
302,0.0
303,2.0
304,0.0
305,31.0
306,0.0
307,7.0
308,0.0
309,1.0
310,0.0
311,0.0
312,3.0
313,0.0
314,95.0
315,0.0
316,10.0
317,0.0
318,0.0
319,0.0
320,4.0
321,4.0
322,3.0
323,97.0
324,0.0
325,7.0
326,0.0
327,4.0
328,0.0
329,0.0
330,5.0
331,1.0
332,155.0
333,0.0
334,6.0
335,0.0
336,2.0
337,0.0
338,2.0
339,6.0
340,0.0
341,33.0
342,0.0
343,5.0
344,0.0
345,2.0
346,0.0
347,0.0
348,7.0
349,0.0
350,8.0
351,0.0
352,7.0
353,0.0
354,5.0
355,0.0
356,2.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,1.0
366,1.0
367,0.0
368,2.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,2.0
376,0.0
377,27.0
378,0.0
379,8.0
380,0.0
381,1.0
382,0.0
383,0.0
384,3.0
385,0.0
386,101.0
387,0.0
388,15.0
389,0.0
390,0.0
391,0.0
392,0.0
393,4.0
394,3.0
395,99.0
396,0.0
397,8.0
398,0.0
399,3.0
400,0.0
401,0.0
402,5.0
403,1.0
404,138.0
405,0.0
406,7.0
407,0.0
408,2.0
409,0.0
410,0.0
411,6.0
412,0.0
413,38.0
414,0.0
415,9.0
416,0.0
417,3.0
418,0.0
419,11.0
420,7.0
421,0.0
422,22.0
423,0.0
424,12.0
425,0.0
426,4.0
427,0.0
428,2.0
429,0.0
430,0.0
431,5.0
432,0.0
433,0.0
434,0.0
435,3.0
436,0.0
437,2.0
438,1.0
439,0.0
440,6.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,2.0
447,2.0
448,0.0
449,25.0
450,0.0
451,8.0
452,0.0
453,0.0
454,0.0
455,0.0
456,3.0
457,0.0
458,91.0
459,0.0
460,8.0
461,0.0
462,1.0
463,0.0
464,0.0
465,4.0
466,3.0
467,96.0
468,0.0
469,6.0
470,0.0
471,3.0
472,0.0
473,0.0
474,5.0
475,1.0
476,131.0
477,0.0
478,6.0
479,0.0
480,5.0
481,0.0
482,1.0
483,6.0
484,0.0
485,34.0
486,0.0
487,7.0
488,0.0
489,7.0
490,0.0
491,3.0
492,7.0
493,0.0
494,9.0
495,0.0
496,12.0
497,0.0
498,9.0
499,0.0
500,3.0
501,0.0
502,0.0
503,1.0
504,0.0
505,0.0
506,0.0
507,3.0
508,0.0
509,1.0
510,1.0
511,0.0
512,6.0
513,0.0
514,1.0
515,0.0
516,0.0
517,0.0
518,2.0
519,2.0
520,0.0
521,26.0
522,0.0
523,9.0
524,0.0
525,2.0
526,0.0
527,0.0
528,3.0
529,0.0
530,94.0
531,0.0
532,15.0
533,0.0
534,1.0
535,0.0
536,0.0
537,4.0
538,3.0
539,98.0
540,0.0
541,9.0
542,0.0
543,2.0
544,0.0
545,0.0
546,5.0
547,1.0
548,121.0
549,0.0
550,6.0
551,0.0
552,3.0
553,0.0
554,3.0
555,6.0
556,0.0
557,34.0
558,0.0
559,9.0
560,0.0
561,6.0
562,0.0
563,2.0
564,7.0
565,0.0
566,16.0
567,0.0
568,5.0
569,0.0
570,1.0
571,0.0
572,8.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,2.0
582,1.0
583,0.0
584,1.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,1.0
591,2.0
592,0.0
593,26.0
594,0.0
595,7.0
596,0.0
597,5.0
598,0.0
599,4.0
600,3.0
601,0.0
602,90.0
603,0.0
604,10.0
605,0.0
606,0.0
607,0.0
608,0.0
609,4.0
610,3.0
611,94.0
612,0.0
613,7.0
614,0.0
615,2.0
616,0.0
617,0.0
618,5.0
619,1.0
620,119.0
621,0.0
622,4.0
623,0.0
624,4.0
625,0.0
626,2.0
627,6.0
628,0.0
629,34.0
630,0.0
631,8.0
632,0.0
633,1.0
634,0.0
635,2.0
636,7.0
637,0.0
638,12.0
639,0.0
