,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,1.0,9.0,20.0,0.0,1.0,9.0,76.0,1.0,7.0,9.0,906.0,2.0,6.0,9.0,861.0,3.0,4.0,13.0,58.0,7.0,6.0,9.0,17.0,8.0
1,3.0,0.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,8.0,21.0,0.0,2.0,10.0,79.0,1.0,5.0,12.0,910.0,2.0,5.0,8.0,859.0,4.0,8.0,9.0,61.0,4.0,6.0,14.0,14.0,11.0
2,1.0,5.0,6.0,2.0,6.0,5.0,2.0,6.0,1.0,6.0,21.0,0.0,1.0,13.0,75.0,4.0,3.0,8.0,897.0,1.0,4.0,7.0,846.0,3.0,3.0,8.0,56.0,4.0,5.0,10.0,15.0,5.0
3,7.0,0.0,0.0,2.0,7.0,5.0,1.0,3.0,1.0,5.0,21.0,0.0,6.0,8.0,75.0,2.0,4.0,9.0,909.0,2.0,6.0,7.0,838.0,8.0,4.0,9.0,53.0,5.0,6.0,12.0,21.0,12.0
4,3.0,0.0,1.0,4.0,3.0,1.0,6.0,3.0,3.0,7.0,24.0,1.0,2.0,11.0,82.0,1.0,8.0,11.0,903.0,1.0,10.0,7.0,833.0,8.0,4.0,9.0,61.0,5.0,4.0,10.0,16.0,5.0
5,1.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,6.0,21.0,0.0,1.0,9.0,75.0,0.0,4.0,7.0,894.0,1.0,4.0,8.0,833.0,3.0,5.0,12.0,60.0,6.0,7.0,11.0,22.0,7.0
6,3.0,3.0,2.0,3.0,2.0,5.0,7.0,1.0,2.0,6.0,22.0,0.0,1.0,9.0,77.0,0.0,4.0,9.0,902.0,2.0,4.0,7.0,828.0,3.0,4.0,8.0,57.0,4.0,7.0,10.0,18.0,7.0
7,3.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0,4.0,10.0,20.0,6.0,2.0,10.0,78.0,1.0,4.0,7.0,893.0,2.0,5.0,7.0,817.0,3.0,3.0,7.0,54.0,4.0,5.0,9.0,17.0,6.0
8,3.0,1.0,1.0,3.0,2.0,2.0,7.0,3.0,2.0,8.0,20.0,5.0,1.0,9.0,77.0,1.0,4.0,8.0,896.0,2.0,5.0,8.0,821.0,4.0,3.0,7.0,55.0,4.0,11.0,16.0,14.0,4.0
9,2.0,0.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,6.0,22.0,0.0,2.0,11.0,78.0,1.0,4.0,8.0,889.0,2.0,5.0,12.0,800.0,4.0,3.0,9.0,56.0,4.0,4.0,9.0,15.0,5.0
